SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469026.030403, 3.655347, -9.295937, 0.366762, 0.079791, 0.030757, 0.023722, , , 
1733469026.040398, 3.255067, -9.325565, 0.510264, 0.172354, -0.148683, -0.031080, -46.607208, -86.856964, -624.321045
1733469026.050410, 2.026392, -9.733028, 0.829591, 0.199235, -0.350322, -0.166317, -46.654404, -86.837311, -623.928894
1733469026.060445, 1.247379, -10.533141, 1.089212, 0.238573, -0.626604, -0.342276, -46.397049, -87.062881, -624.122742
1733469026.070434, 1.152658, -10.487800, 0.327706, 0.320078, -0.732397, -0.464089, -45.985382, -86.995087, -624.138306
1733469026.080418, 1.007061, -10.449643, -0.672771, 0.460776, -0.698118, -0.571748, -45.625641, -87.062042, -623.712830
1733469026.090414, 0.957232, -10.556334, -1.146823, 0.649777, -0.642978, -0.658952, -45.369568, -87.286774, -622.672241
1733469026.100417, 0.874183, -10.602124, -0.825102, 0.798407, -0.671451, -0.768371, -45.326401, -87.456802, -622.816650
1733469026.110462, 0.613664, -10.907085, -0.265607, 0.883086, -0.791543, -0.935571, -45.053223, -87.726822, -622.057617
1733469026.120419, 0.664241, -11.121216, 0.416292, 0.927494, -1.045093, -1.123660, -44.668777, -87.621170, -622.036255
1733469026.130400, 0.963965, -10.933870, 1.018882, 0.918193, -1.340403, -1.283511, -44.065475, -87.737869, -620.987305
1733469026.140402, 1.183484, -10.621127, 0.622642, 0.897914, -1.481008, -1.428874, -43.188354, -87.878922, -620.139709
1733469026.150415, 1.462708, -10.519673, -0.282366, 0.910639, -1.456837, -1.569080, -42.545959, -87.870590, -620.346924
1733469026.160400, 1.931373, -10.110265, -0.829292, 0.992778, -1.405980, -1.644294, -41.856720, -88.178131, -619.025391
1733469026.170403, 2.541744, -9.786150, -0.871639, 1.127187, -1.419721, -1.720381, -41.076721, -88.120636, -619.185181
1733469026.180457, 2.971055, -9.641151, -0.444124, 1.265720, -1.598086, -1.803081, -40.137146, -88.329803, -617.698975
1733469026.190405, 3.185485, -9.350255, 0.317830, 1.413844, -1.945679, -1.904999, -39.278778, -88.349411, -617.291016
1733469026.200400, 3.268534, -9.056068, 0.840814, 1.549359, -2.363750, -2.006674, -38.610092, -88.222763, -616.975769
1733469026.210398, 3.079841, -8.760234, 1.020379, 1.653163, -2.700434, -2.191533, -37.308960, -88.077835, -615.289856
1733469026.220419, 2.836680, -8.698883, 0.343867, 1.668809, -2.770741, -2.402941, -36.035019, -88.062836, -615.493896
1733469026.230404, 2.895488, -8.724172, -0.548123, 1.648791, -2.645976, -2.576535, -35.013931, -87.921753, -614.345947
1733469026.240407, 3.486706, -8.701277, -0.869095, 1.625936, -2.587168, -2.715481, -33.496002, -87.827774, -613.795349
1733469026.249985, 4.402338, -8.192808, -0.875081, 1.693236, -2.533892, -2.741555, -32.366104, -87.454071, -611.970825
1733469026.260399, 4.931307, -7.326556, -0.856825, 1.781892, -2.474775, -2.748883, -30.802917, -87.033966, -612.022339
1733469026.270415, 5.231331, -6.597672, -0.283863, 1.780530, -2.453676, -2.739710, -29.443878, -86.524231, -611.371643
1733469026.280413, 5.585672, -6.406135, 0.328305, 1.630097, -2.447360, -2.706459, -28.050278, -86.231384, -610.449585
1733469026.290416, 5.765537, -6.213103, 1.194407, 1.392038, -2.638725, -2.655447, -26.546326, -85.800903, -609.885315
1733469026.300406, 5.733814, -6.013486, 1.737592, 1.103715, -2.735607, -2.613943, -25.314880, -85.309998, -610.141724
1733469026.310400, 5.683236, -5.336227, 0.791583, 0.839912, -2.619758, -2.515723, -24.026215, -84.902237, -609.813110
1733469026.319469, 5.240459, -5.112219, -0.196325, 0.694979, -2.341468, -2.466218, -22.646439, -84.436096, -610.531738
1733469026.330395, 5.073313, -4.868310, -1.282544, 0.598372, -1.861279, -2.424721, -21.461716, -83.946152, -610.546936
1733469026.340401, 5.036652, -4.197185, -2.481590, 0.532572, -1.103240, -2.401269, -20.758438, -83.592026, -609.557861
1733469026.350403, 5.256619, -3.805733, -2.915988, 0.487659, -0.450292, -2.431933, -19.715378, -82.944565, -609.901001
1733469026.360400, 6.197241, -3.318513, -2.043152, 0.431686, 0.010932, -2.435217, -19.117889, -82.591782, -609.053528
1733469026.370405, 7.218967, -2.598906, -1.090708, 0.338643, 0.186258, -2.407882, -18.243301, -82.084595, -609.853027
1733469026.380394, 8.094646, -1.777545, 0.306757, 0.221319, -0.059312, -2.370858, -17.246887, -81.547028, -609.667480
1733469026.390395, 8.490887, -0.997933, 1.546654, 0.107396, -0.629862, -2.368940, -16.265396, -81.190292, -609.076233
1733469026.400396, 9.081656, -0.586579, 1.253065, 0.044669, -1.073576, -2.389151, -15.448853, -80.584946, -610.605225
1733469026.410449, 10.118195, -0.037709, 0.188843, 0.057105, -1.486431, -2.356751, -14.409470, -79.878174, -609.893433
1733469026.420409, 10.702381, 0.682796, -0.530914, 0.126119, -1.733306, -2.304896, -13.355377, -79.068680, -610.755615
1733469026.430405, 10.987889, 1.433229, -1.713051, 0.153758, -1.583828, -2.288861, -12.598877, -78.600601, -611.158203
1733469026.440396, 11.366173, 2.440290, -2.530372, 0.117291, -1.169672, -2.359945, -12.254181, -77.936707, -610.826416
1733469026.450412, 12.507609, 3.186383, -2.421436, 0.024807, -0.825353, -2.461976, -11.448303, -76.992096, -611.445557
1733469026.460400, 14.578144, 3.999215, -1.805378, -0.085146, -0.706478, -2.462251, -10.617096, -76.416428, -610.671387
1733469026.470414, 17.545159, 5.670367, -1.769465, -0.077326, -0.761510, -2.201954, -10.012268, -75.893387, -611.779663
1733469026.480397, 20.997448, 7.459734, -1.921646, 0.107223, -1.041485, -1.650289, -9.360458, -75.501007, -611.763489
1733469026.490416, 23.711425, 8.541314, -1.771260, 0.307187, -1.460466, -0.881482, -9.152298, -75.318573, -611.770996
1733469026.500401, 25.093927, 9.131335, -1.953669, 0.463854, -1.751541, -0.007560, -9.355087, -75.370438, -612.612305
1733469026.510403, 24.818743, 9.165453, -2.738967, 0.559680, -1.647603, 0.822875, -9.290039, -75.811310, -612.546631
1733469026.520407, 23.595007, 9.242965, -3.148226, 0.542719, -1.257514, 1.579098, -9.825821, -76.294815, -612.930664
1733469026.530403, 22.448334, 9.211242, -2.825607, 0.438388, -0.842143, 2.290254, -10.767197, -77.262558, -613.188110
1733469026.540397, 21.326202, 8.772505, -2.524835, 0.350528, -0.486626, 2.953390, -11.965439, -78.264359, -612.547241
1733469026.550025, 20.014179, 8.191462, -1.960402, 0.305479, -0.335994, 3.524159, -13.275650, -79.587234, -613.946411
1733469026.559841, 18.444032, 7.655460, -1.212663, 0.276029, -0.346042, 3.984304, -14.705200, -80.370407, -612.966492
1733469026.570398, 16.911443, 7.196671, -0.912340, 0.306254, -0.398123, 4.366512, -16.726608, -81.645706, -612.965759
1733469026.580390, 15.434670, 6.747309, -0.898723, 0.387322, -0.447162, 4.671397, -18.201736, -82.730225, -612.927612
1733469026.590391, 14.308797, 6.194847, -0.642394, 0.469782, -0.559142, 4.962414, -20.010010, -83.803223, -612.901917
1733469026.600385, 13.350368, 5.785888, -0.239570, 0.570288, -0.747919, 5.300543, -22.016418, -84.976608, -613.098511
1733469026.610397, 12.398972, 5.651962, -0.108637, 0.699777, -0.911200, 5.703478, -24.368057, -85.799744, -612.842285
1733469026.620395, 11.221922, 5.557840, -0.068534, 0.827967, -0.971517, 6.172335, -27.233719, -86.988205, -611.792847
1733469026.630397, 9.275137, 5.280561, 0.625934, 0.857549, -1.000183, 6.573711, -29.964584, -87.464447, -612.160522
1733469026.640398, 7.306804, 4.585046, 1.660528, 0.783885, -1.036394, 6.897883, -33.193069, -88.189407, -612.391968
1733469026.650390, 5.543475, 4.002058, 2.066346, 0.666830, -0.975182, 7.144218, -36.477036, -88.400345, -611.735107
1733469026.660398, 4.062062, 3.514987, 1.603217, 0.595175, -0.554657, 7.579167, -39.713577, -88.278107, -611.763672
1733469026.670398, 3.256713, 3.316269, 0.771083, 0.716955, -0.325517, 7.923367, -42.835922, -88.159561, -611.337769
1733469026.680386, 0.594061, 4.323779, 0.465971, 0.801066, 0.079735, 8.310644, -46.391525, -87.887360, -610.660217
1733469026.690390, -3.035100, 4.155736, 1.435623, 0.613023, 0.565164, 8.486929, -50.641617, -86.692261, -610.686523
1733469026.700385, -6.545149, 2.626140, 3.273323, 0.032618, 0.897759, 8.373219, -54.459702, -85.307922, -610.838074
1733469026.710403, -8.275857, 1.465850, 4.226963, -0.723500, 1.104496, 8.117467, -57.853668, -84.020508, -611.560303
