SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469145.177825, 9.085696, -3.950582, 0.773327, -0.462445, 0.275600, -0.010882, -4.444855, -77.640610, -620.839233
1733469145.187807, 8.649053, -4.134637, 0.724845, -0.326738, 0.119493, -0.106158, -4.651505, -77.371841, -621.679810
1733469145.197808, 8.336311, -4.411616, 0.756119, -0.119503, -0.074743, -0.249605, -4.404465, -77.375000, -621.793030
1733469145.207850, 8.264784, -4.893449, 0.557101, 0.160978, -0.353910, -0.355021, -4.218445, -77.133148, -621.873108
1733469145.217835, 8.239346, -5.258714, 0.434548, 0.308380, -0.419859, -0.442144, -3.798126, -77.163391, -622.123474
1733469145.227846, 8.121282, -4.966023, 0.518794, 0.334780, -0.392430, -0.495848, -3.825714, -76.828781, -621.277832
1733469145.237848, 8.178144, -5.047725, 0.518195, 0.294957, -0.243894, -0.506197, -3.210571, -76.640152, -620.712280
1733469145.247839, 8.316409, -5.132570, 0.102202, 0.244508, -0.004138, -0.480432, -3.504242, -76.590256, -621.546448
1733469145.257831, 8.307580, -4.896142, -0.043694, 0.187354, 0.233766, -0.448498, -3.288101, -76.526917, -620.659302
1733469145.267827, 8.240543, -4.800075, 0.150685, 0.131548, 0.345286, -0.435798, -3.150635, -76.322235, -621.182556
1733469145.277740, 8.000374, -4.657321, 0.593163, 0.075244, 0.349740, -0.473244, -2.846207, -76.119858, -621.056702
1733469145.287826, 7.617003, -4.602404, 0.773477, 0.019756, 0.338715, -0.561104, -2.480438, -75.863785, -620.162598
1733469145.297819, 7.243358, -4.368969, 0.623839, -0.004437, 0.328001, -0.680841, -2.173889, -75.665726, -620.980774
1733469145.307820, 6.833351, -4.148104, 0.419135, 0.018810, 0.326110, -0.850801, -1.847900, -75.390305, -619.924316
1733469145.317826, 6.616376, -4.017470, 0.146645, 0.080711, 0.312619, -1.041749, -1.656784, -75.055908, -620.317566
1733469145.327819, 6.679074, -3.579780, 0.011971, 0.183922, 0.240148, -1.212002, -1.163406, -74.460205, -620.434448
1733469145.337816, 6.934655, -3.115006, -0.130484, 0.355921, 0.117351, -1.356250, -0.805435, -73.999512, -619.612915
1733469145.347842, 7.743896, -2.457349, -0.755071, 0.581479, 0.008683, -1.455714, -0.242310, -73.423187, -619.998230
1733469145.357820, 8.116643, -2.141314, -0.692523, 0.810754, -0.100750, -1.519699, 0.046112, -73.022293, -618.959229
1733469145.367820, 8.343494, -1.836203, -0.490811, 1.005736, -0.218333, -1.554455, 0.734985, -72.296005, -619.588379
1733469145.377821, 8.409783, -1.601871, -0.234931, 1.139139, -0.307290, -1.569566, 1.253296, -71.753906, -619.674072
