배송년월일,송하인_시명,송하인_시코드,송하인_구명,송하인_구코드,수하인_시명,수하인_시코드,대분류_착지물동량 가구/인테리어,대분류_착지물동량 기타,대분류_착지물동량 도서/음반,대분류_착지물동량 디지털/가전,대분류_착지물동량 생활/건강,대분류_착지물동량 스포츠/레저,대분류_착지물동량 식품,대분류_착지물동량 출산/육아,대분류_착지물동량 패션의류,대분류_착지물동량 패션잡화,대분류_착지물동량 화장품/미용
20231201,서울특별시,11,마포구,11440,울산광역시,31,21,63,65,145,119,25,101,16,162,153,115
20231201,서울특별시,11,도봉구,11320,경기도,41,153,403,77,654,747,160,656,136,3033,1277,106
20231201,서울특별시,11,도봉구,11320,충청북도,43,17,31,6,71,81,19,53,17,259,121,12
20231201,서울특별시,11,도봉구,11320,충청남도,44,35,47,7,106,98,26,77,23,371,133,15
20231201,서울특별시,11,도봉구,11320,전라북도,45,9,40,6,81,73,17,58,11,322,104,13
20231201,서울특별시,11,도봉구,11320,전라남도,46,17,33,0,79,72,9,72,13,274,122,8
20231201,서울특별시,11,도봉구,11320,경상북도,47,20,40,8,119,112,30,91,20,398,166,19
20231201,서울특별시,11,도봉구,11320,경상남도,48,22,89,15,110,147,32,129,23,566,218,20
20231201,서울특별시,11,도봉구,11320,제주특별자치도,50,5,6,0,8,22,3,16,4,64,24,8
20231201,서울특별시,11,도봉구,11320,강원특별자치도,51,16,33,5,80,90,17,55,13,254,113,11
20231201,서울특별시,11,성북구,11290,강원특별자치도,51,24,181,28,86,249,49,185,73,893,372,125
20231201,서울특별시,11,성북구,11290,제주특별자치도,50,13,175,10,18,50,12,32,16,287,94,34
20231201,서울특별시,11,성북구,11290,경상남도,48,56,559,37,156,419,87,352,139,1776,758,255
20231201,서울특별시,11,성북구,11290,경상북도,47,49,374,36,116,266,69,252,109,1269,567,172
20231201,서울특별시,11,성북구,11290,전라남도,46,33,465,27,97,202,75,183,86,860,418,98
20231201,서울특별시,11,성북구,11290,전라북도,45,27,273,38,96,212,49,159,77,978,445,104
20231201,서울특별시,11,성북구,11290,충청남도,44,61,371,35,139,304,80,264,116,1254,548,132
20231201,서울특별시,11,성북구,11290,충청북도,43,39,190,14,70,228,59,163,62,981,405,114
20231201,서울특별시,11,성북구,11290,경기도,41,368,1923,244,774,2097,514,1463,613,9884,4002,1087
20231201,서울특별시,11,성북구,11290,세종특별자치시,36,7,53,6,31,53,17,43,42,231,89,22
20231201,서울특별시,11,성북구,11290,울산광역시,31,16,114,15,47,212,44,114,43,644,262,76
20231201,서울특별시,11,성북구,11290,대전광역시,30,38,168,28,80,169,31,149,57,926,414,117
20231201,서울특별시,11,성북구,11290,서울특별시,11,276,1299,213,552,1441,309,1066,378,6999,3004,671
20231201,서울특별시,11,성북구,11290,부산광역시,26,75,447,44,139,642,118,343,121,1951,794,245
20231201,서울특별시,11,성북구,11290,대구광역시,27,42,273,40,90,301,78,208,92,1343,658,160
20231201,서울특별시,11,성북구,11290,인천광역시,28,71,431,52,173,430,136,318,151,2066,923,228
20231201,서울특별시,11,성북구,11290,광주광역시,29,31,197,31,71,161,46,135,54,1028,416,93
20231201,서울특별시,11,동대문구,11230,서울특별시,11,152,629,152,243,892,167,1184,184,2558,1447,265
20231201,서울특별시,11,관악구,11620,서울특별시,11,136,246,303,182,587,44,358,159,877,582,1974
20231201,서울특별시,11,관악구,11620,부산광역시,26,39,57,55,38,120,9,44,24,233,183,50
20231201,서울특별시,11,관악구,11620,대구광역시,27,45,31,34,28,86,5,47,17,159,121,32
20231201,서울특별시,11,관악구,11620,인천광역시,28,39,56,53,61,146,63,51,33,347,357,59
20231201,서울특별시,11,관악구,11620,광주광역시,29,12,27,24,22,67,10,21,7,97,85,21
20231201,서울특별시,11,관악구,11620,대전광역시,30,18,25,24,35,55,6,18,8,89,77,30
20231201,서울특별시,11,관악구,11620,울산광역시,31,12,20,16,16,46,4,19,14,57,54,12
20231201,서울특별시,11,관악구,11620,세종특별자치시,36,0,9,7,3,21,5,3,3,22,7,0
20231201,서울특별시,11,관악구,11620,경기도,41,201,324,266,239,648,84,286,155,1648,933,275
20231201,서울특별시,11,관악구,11620,충청북도,43,16,25,18,19,56,12,27,11,139,78,21
20231201,서울특별시,11,관악구,11620,충청남도,44,28,37,32,34,89,8,42,12,152,93,33
20231201,서울특별시,11,관악구,11620,전라북도,45,20,19,29,22,63,11,32,8,133,87,26
20231201,서울특별시,11,관악구,11620,전라남도,46,14,17,14,25,63,7,15,8,110,80,20
20231201,서울특별시,11,관악구,11620,경상북도,47,27,35,21,27,86,15,32,12,147,101,32
20231201,서울특별시,11,관악구,11620,경상남도,48,49,54,27,43,115,18,38,14,237,160,42
20231201,서울특별시,11,관악구,11620,제주특별자치도,50,3,8,11,9,7,0,4,4,36,14,7
20231201,서울특별시,11,관악구,11620,강원특별자치도,51,19,17,16,17,50,9,36,12,90,63,18
20231201,서울특별시,11,중랑구,11260,강원특별자치도,51,36,93,19,38,112,34,104,28,309,164,73
20231201,서울특별시,11,중랑구,11260,제주특별자치도,50,0,23,0,3,32,11,20,5,113,40,17
20231201,서울특별시,11,중랑구,11260,경상남도,48,43,205,30,67,213,85,182,56,785,337,179
20231201,서울특별시,11,중랑구,11260,경상북도,47,33,127,43,42,158,56,152,34,531,256,127
20231201,서울특별시,11,중랑구,11260,전라남도,46,32,86,28,33,114,49,102,29,402,199,70
20231201,서울특별시,11,중랑구,11260,전라북도,45,29,103,18,31,128,50,97,18,446,171,71
20231201,서울특별시,11,중랑구,11260,충청남도,44,42,122,38,60,179,63,163,36,530,241,114
20231201,서울특별시,11,중랑구,11260,충청북도,43,24,82,12,30,127,53,105,21,430,172,86
20231201,서울특별시,11,중랑구,11260,경기도,41,241,1048,215,346,1086,360,952,278,3869,1740,800
20231201,서울특별시,11,중랑구,11260,세종특별자치시,36,6,36,4,5,28,7,25,7,108,46,21
20231201,서울특별시,11,중랑구,11260,울산광역시,31,13,55,10,26,83,35,56,22,265,92,44
20231201,서울특별시,11,중랑구,11260,대전광역시,30,27,92,18,17,110,29,98,24,372,167,69
20231201,서울특별시,11,중랑구,11260,광주광역시,29,19,90,8,24,109,37,112,29,416,168,89
20231201,서울특별시,11,중랑구,11260,인천광역시,28,59,231,51,69,233,77,177,71,732,395,162
20231201,서울특별시,11,중랑구,11260,대구광역시,27,50,120,23,35,176,65,130,41,499,230,151
20231201,서울특별시,11,중랑구,11260,부산광역시,26,42,182,31,41,204,80,223,53,779,316,184
20231201,서울특별시,11,중랑구,11260,서울특별시,11,161,748,227,228,685,272,771,171,2398,1157,605
20231201,서울특별시,11,강동구,11740,서울특별시,11,253,505,110,190,935,79,971,67,629,599,94
20231201,서울특별시,11,강동구,11740,부산광역시,26,45,125,19,47,260,26,300,11,164,155,24
20231201,서울특별시,11,강동구,11740,대구광역시,27,38,83,10,28,193,13,145,8,71,118,25
20231201,서울특별시,11,강동구,11740,인천광역시,28,42,129,20,52,244,24,245,20,166,150,35
20231201,서울특별시,11,강동구,11740,광주광역시,29,35,42,11,12,143,10,103,9,46,74,12
20231201,서울특별시,11,강동구,11740,대전광역시,30,28,50,10,14,115,15,134,0,58,56,10
20231201,서울특별시,11,강동구,11740,울산광역시,31,13,26,0,8,72,6,85,8,36,55,4
20231201,서울특별시,11,강동구,11740,세종특별자치시,36,7,11,0,0,33,0,35,3,16,15,5
20231201,서울특별시,11,강동구,11740,경기도,41,296,632,152,230,1308,155,1288,94,1288,953,142
20231201,서울특별시,11,강동구,11740,충청북도,43,14,38,7,20,113,9,186,13,67,59,16
20231201,서울특별시,11,강동구,11740,충청남도,44,49,74,21,39,147,15,178,13,63,91,10
20231201,서울특별시,11,강동구,11740,전라북도,45,26,51,5,19,149,15,138,8,65,66,10
20231201,서울특별시,11,강동구,11740,전라남도,46,29,42,6,19,77,11,144,7,37,44,12
20231201,서울특별시,11,강동구,11740,경상북도,47,45,72,13,39,167,17,161,9,74,107,24
20231201,서울특별시,11,강동구,11740,경상남도,48,46,133,17,50,225,30,268,9,110,135,22
20231201,서울특별시,11,강동구,11740,제주특별자치도,50,4,13,5,12,37,0,20,0,18,34,0
20231201,서울특별시,11,강동구,11740,강원특별자치도,51,35,48,17,17,101,17,167,0,38,50,13
20231201,서울특별시,11,마포구,11440,서울특별시,11,294,877,816,1664,1751,228,1327,288,2518,2494,952
20231201,서울특별시,11,마포구,11440,부산광역시,26,69,201,202,370,410,62,297,59,557,506,325
20231201,서울특별시,11,마포구,11440,대구광역시,27,47,144,133,302,256,45,248,81,438,325,234
20231201,서울특별시,11,마포구,11440,인천광역시,28,90,172,245,445,540,71,311,61,571,573,328
20231201,서울특별시,11,마포구,11440,광주광역시,29,34,74,124,206,156,22,126,35,290,213,152
20231201,서울특별시,11,마포구,11440,대전광역시,30,40,79,75,222,174,24,156,28,223,251,131
20231201,서울특별시,11,마포구,11440,세종특별자치시,36,10,24,47,61,50,4,40,6,48,62,34
20231201,서울특별시,11,마포구,11440,경기도,41,397,1147,965,2080,2113,241,1612,370,3154,2800,1376
20231201,서울특별시,11,마포구,11440,충청북도,43,36,110,68,245,210,25,147,35,257,238,132
20231201,서울특별시,11,마포구,11440,충청남도,44,52,103,85,329,277,28,234,36,306,281,196
20231201,서울특별시,11,마포구,11440,전라북도,45,32,68,91,208,166,26,170,23,288,244,150
20231201,서울특별시,11,마포구,11440,전라남도,46,37,63,70,228,225,32,154,26,199,230,151
20231201,서울특별시,11,마포구,11440,경상북도,47,44,112,107,334,242,42,283,44,315,324,212
20231201,서울특별시,11,마포구,11440,경상남도,48,57,167,176,390,382,43,293,103,433,396,324
20231201,서울특별시,11,마포구,11440,제주특별자치도,50,20,25,17,53,74,6,35,18,115,78,74
20231201,서울특별시,11,마포구,11440,강원특별자치도,51,45,105,79,232,231,29,122,44,213,228,146
20231201,서울특별시,11,동작구,11590,강원특별자치도,51,35,17,35,25,109,21,111,27,165,62,45
20231201,서울특별시,11,동작구,11590,제주특별자치도,50,9,5,4,5,14,6,11,6,34,11,11
20231201,서울특별시,11,동작구,11590,경상남도,48,61,32,43,60,134,31,287,30,297,116,106
20231201,서울특별시,11,동작구,11590,경상북도,47,45,27,39,35,139,38,160,27,187,74,88
20231201,서울특별시,11,동작구,11590,전라남도,46,35,12,26,33,123,23,150,21,158,58,68
20231201,서울특별시,11,동작구,11590,전라북도,45,38,18,23,15,118,28,145,16,177,47,67
20231201,서울특별시,11,동작구,11590,충청남도,44,64,33,39,52,151,37,171,23,206,85,84
20231201,서울특별시,11,동작구,11590,충청북도,43,41,20,44,25,116,29,141,14,169,64,71
20231201,서울특별시,11,동작구,11590,경기도,41,447,257,249,315,944,232,1115,180,1972,719,674
20231201,서울특별시,11,동작구,11590,세종특별자치시,36,8,5,6,7,27,5,21,10,42,18,18
20231201,서울특별시,11,동작구,11590,울산광역시,31,31,17,19,19,55,9,96,13,95,42,48
20231201,서울특별시,11,동작구,11590,대전광역시,30,36,11,29,30,83,19,123,17,125,59,58
20231201,서울특별시,11,동작구,11590,광주광역시,29,30,8,30,18,112,14,175,18,154,51,61
20231201,서울특별시,11,동작구,11590,인천광역시,28,74,36,48,60,221,34,270,40,381,125,141
20231201,서울특별시,11,동작구,11590,대구광역시,27,48,34,33,36,116,25,209,25,208,79,91
20231201,서울특별시,11,동작구,11590,부산광역시,26,62,44,66,47,134,42,236,31,285,78,149
20231201,서울특별시,11,동작구,11590,서울특별시,11,295,224,256,245,564,144,847,118,1185,515,517
20231201,서울특별시,11,서초구,11650,서울특별시,11,268,678,427,406,2065,163,2331,281,1187,1098,543
20231201,서울특별시,11,서초구,11650,부산광역시,26,47,105,63,96,516,38,597,67,243,261,141
20231201,서울특별시,11,서초구,11650,대구광역시,27,33,71,45,57,343,27,336,54,208,166,90
20231201,서울특별시,11,서초구,11650,인천광역시,28,67,110,70,109,454,40,518,69,274,253,117
20231201,서울특별시,11,서초구,11650,광주광역시,29,12,32,20,41,210,14,224,37,107,92,47
20231201,서울특별시,11,동대문구,11230,부산광역시,26,32,185,29,70,255,43,365,47,692,378,88
20231201,서울특별시,11,동대문구,11230,대구광역시,27,31,186,16,52,219,30,257,38,459,293,46
20231201,서울특별시,11,동대문구,11230,인천광역시,28,42,224,37,115,311,39,408,69,720,421,93
20231201,서울특별시,11,동대문구,11230,광주광역시,29,16,104,16,33,129,17,165,28,364,204,23
20231201,서울특별시,11,동대문구,11230,대전광역시,30,12,97,14,41,121,26,164,24,295,182,42
20231201,서울특별시,11,동대문구,11230,울산광역시,31,12,46,13,24,92,17,142,16,197,130,14
20231201,서울특별시,11,동대문구,11230,세종특별자치시,36,4,34,0,7,34,6,53,10,86,48,10
20231201,서울특별시,11,동대문구,11230,경기도,41,195,1369,153,412,1512,234,1809,261,3667,2071,347
20231201,서울특별시,11,동대문구,11230,충청북도,43,17,121,16,38,164,15,196,25,337,194,41
20231201,서울특별시,11,동대문구,11230,충청남도,44,76,186,18,66,231,35,278,43,485,278,52
20231201,서울특별시,11,동대문구,11230,전라북도,45,21,122,11,35,161,25,180,29,397,172,53
20231201,서울특별시,11,동대문구,11230,전라남도,46,13,98,11,45,169,24,204,41,329,194,42
20231201,서울특별시,11,동대문구,11230,경상북도,47,24,164,26,67,238,36,266,49,418,279,59
20231201,서울특별시,11,동대문구,11230,경상남도,48,33,183,29,77,316,51,399,55,577,355,80
20231201,서울특별시,11,동대문구,11230,제주특별자치도,50,4,28,3,6,32,9,37,10,100,48,4
20231201,서울특별시,11,서초구,11650,대전광역시,30,14,41,39,43,210,18,177,32,122,93,60
20231201,서울특별시,11,서초구,11650,울산광역시,31,11,21,17,25,193,18,165,25,83,71,32
20231201,서울특별시,11,서초구,11650,세종특별자치시,36,13,20,12,5,62,7,59,19,26,24,19
20231201,서울특별시,11,서초구,11650,경기도,41,278,777,397,562,2500,231,2416,405,2036,1418,716
20231201,서울특별시,11,서초구,11650,충청북도,43,25,43,26,34,273,26,247,37,131,108,66
20231201,서울특별시,11,서초구,11650,충청남도,44,26,49,61,84,299,23,320,40,132,131,112
20231201,서울특별시,11,서초구,11650,전라북도,45,19,42,29,48,213,16,262,42,142,80,56
20231201,서울특별시,11,서초구,11650,전라남도,46,18,46,28,43,220,18,299,28,122,100,74
20231201,서울특별시,11,서초구,11650,경상북도,47,22,59,42,70,332,21,375,45,155,159,128
20231201,서울특별시,11,서초구,11650,경상남도,48,54,81,43,83,478,49,490,58,226,239,153
20231201,서울특별시,11,서초구,11650,제주특별자치도,50,4,8,14,10,86,6,48,6,32,31,21
20231201,서울특별시,11,서초구,11650,강원특별자치도,51,16,48,41,47,234,19,219,33,98,104,63
20231201,서울특별시,11,송파구,11710,서울특별시,11,127,759,275,373,1270,378,813,300,2198,2228,284
20231201,서울특별시,11,송파구,11710,부산광역시,26,23,173,30,109,190,80,236,74,486,539,75
20231201,서울특별시,11,송파구,11710,대구광역시,27,21,125,31,86,116,65,182,47,328,347,65
20231201,서울특별시,11,송파구,11710,인천광역시,28,37,199,42,108,271,69,156,62,616,675,85
20231201,서울특별시,11,송파구,11710,광주광역시,29,14,65,21,49,83,43,59,40,237,205,32
20231201,서울특별시,11,송파구,11710,대전광역시,30,14,112,17,41,87,34,91,41,234,254,86
20231201,서울특별시,11,송파구,11710,울산광역시,31,7,50,7,29,58,21,54,28,128,139,19
20231201,서울특별시,11,송파구,11710,세종특별자치시,36,20,23,8,10,36,7,18,18,50,65,7
20231201,서울특별시,11,송파구,11710,경기도,41,685,1029,260,560,1401,520,962,354,3481,3361,385
20231201,서울특별시,11,송파구,11710,충청북도,43,99,59,22,65,124,62,84,25,220,310,40
20231201,서울특별시,11,송파구,11710,충청남도,44,111,113,33,77,172,65,123,40,291,435,31
20231201,서울특별시,11,송파구,11710,전라북도,45,128,91,15,55,131,41,61,36,231,306,22
20231201,서울특별시,11,송파구,11710,전라남도,46,59,69,16,43,183,49,73,25,190,278,25
20231201,서울특별시,11,송파구,11710,경상북도,47,19,92,26,91,354,45,108,52,271,386,47
20231201,서울특별시,11,송파구,11710,경상남도,48,25,129,23,109,372,74,167,72,410,496,76
20231201,서울특별시,11,송파구,11710,제주특별자치도,50,5,24,3,16,26,9,20,10,33,74,14
20231201,서울특별시,11,송파구,11710,강원특별자치도,51,139,99,24,54,104,40,101,35,199,347,26
20231201,서울특별시,11,동대문구,11230,강원특별자치도,51,22,113,13,45,172,24,236,39,336,172,39
20231201,서울특별시,11,성동구,11200,강원특별자치도,51,35,266,74,48,127,23,147,21,533,200,56
20231201,서울특별시,11,성동구,11200,제주특별자치도,50,8,112,25,11,57,9,21,11,209,77,22
20231201,서울특별시,11,성동구,11200,경상남도,48,35,764,91,92,211,41,252,41,1102,377,150
20231201,서울특별시,11,성동구,11200,경상북도,47,22,414,91,75,166,22,171,28,795,325,100
20231201,서울특별시,11,성동구,11200,전라남도,46,21,592,56,52,128,22,131,22,584,218,61
20231201,서울특별시,11,성동구,11200,전라북도,45,21,642,62,61,146,17,105,26,645,251,64
20231201,서울특별시,11,성동구,11200,충청남도,44,15,390,71,86,168,23,128,28,809,317,103
20231201,서울특별시,11,성동구,11200,충청북도,43,26,278,47,59,130,27,128,18,642,230,80
20231201,서울특별시,11,성동구,11200,경기도,41,218,3124,600,535,1461,196,1127,279,7118,2788,779
20231201,서울특별시,11,성동구,11200,세종특별자치시,36,9,68,19,13,28,0,25,6,163,62,15
20231201,서울특별시,11,성동구,11200,울산광역시,31,20,226,41,33,69,11,53,15,407,165,60
20231201,서울특별시,11,용산구,11170,서울특별시,11,192,691,146,4102,1028,220,650,128,928,793,186
20231201,서울특별시,11,용산구,11170,부산광역시,26,23,143,21,1014,178,56,188,30,132,125,45
20231201,서울특별시,11,용산구,11170,대구광역시,27,14,133,26,677,105,44,122,24,126,105,29
20231201,서울특별시,11,용산구,11170,인천광역시,28,24,177,14,1176,194,69,132,42,195,155,42
20231201,서울특별시,11,용산구,11170,광주광역시,29,14,124,10,413,58,18,78,11,76,63,18
20231201,서울특별시,11,용산구,11170,대전광역시,30,18,77,10,583,80,21,62,13,81,72,22
20231201,서울특별시,11,성동구,11200,대전광역시,30,16,259,46,41,150,9,93,22,673,241,70
20231201,서울특별시,11,성동구,11200,광주광역시,29,15,811,43,40,119,11,123,21,716,249,60
20231201,서울특별시,11,성동구,11200,인천광역시,28,57,652,117,125,314,44,202,50,1439,536,187
20231201,서울특별시,11,성동구,11200,대구광역시,27,33,472,60,79,175,17,150,44,984,380,137
20231201,서울특별시,11,성동구,11200,부산광역시,26,47,613,117,102,300,41,244,34,1415,538,184
20231201,서울특별시,11,성동구,11200,서울특별시,11,223,2544,607,447,1152,196,947,242,6166,2614,2820
20231201,서울특별시,11,강서구,11500,서울특별시,11,1614,2313,608,5481,6304,1950,1820,1478,8750,7843,1395
20231201,서울특별시,11,강서구,11500,부산광역시,26,490,706,170,1428,2018,696,523,460,3027,2056,394
20231201,서울특별시,11,강서구,11500,대구광역시,27,350,454,102,1096,1464,503,320,385,1946,1516,276
20231201,서울특별시,11,강서구,11500,인천광역시,28,588,754,162,1528,2141,621,445,508,2924,2171,363
20231201,서울특별시,11,강서구,11500,광주광역시,29,216,288,57,642,808,288,218,212,1235,890,184
20231201,서울특별시,11,강서구,11500,대전광역시,30,232,313,71,700,902,334,238,243,1290,834,181
20231201,서울특별시,11,강서구,11500,울산광역시,31,155,199,37,517,712,275,182,159,938,699,111
20231201,서울특별시,11,강서구,11500,세종특별자치시,36,14,45,7,42,74,13,60,12,109,76,17
20231201,서울특별시,11,강서구,11500,경기도,41,2644,3539,673,7779,10159,3199,2335,2372,13316,9750,1939
20231201,서울특별시,11,강서구,11500,충청북도,43,287,364,64,739,1061,354,270,243,1287,883,202
20231201,서울특별시,11,강서구,11500,충청남도,44,352,468,90,1070,1487,465,371,372,1826,1398,272
20231201,서울특별시,11,강서구,11500,전라북도,45,236,257,55,693,979,292,232,226,1314,904,182
20231201,서울특별시,11,강서구,11500,전라남도,46,281,316,55,692,918,325,218,229,1198,974,182
20231201,서울특별시,11,강서구,11500,경상북도,47,374,424,92,1027,1452,471,347,305,1793,1350,268
20231201,서울특별시,11,강서구,11500,경상남도,48,538,638,120,1390,2008,781,507,437,2653,1983,379
20231201,서울특별시,11,강서구,11500,제주특별자치도,50,13,57,16,45,124,13,32,18,137,96,44
20231201,서울특별시,11,강서구,11500,강원특별자치도,51,272,297,59,702,993,317,240,194,1166,876,175
20231201,서울특별시,11,금천구,11545,서울특별시,11,447,909,1042,1196,1968,337,828,173,1851,3848,1822
20231201,서울특별시,11,금천구,11545,부산광역시,26,106,207,183,323,484,111,213,35,467,771,607
20231201,서울특별시,11,금천구,11545,대구광역시,27,75,157,155,170,368,95,142,27,338,590,416
20231201,서울특별시,11,금천구,11545,인천광역시,28,91,270,204,297,466,89,189,66,533,896,623
20231201,서울특별시,11,금천구,11545,광주광역시,29,63,90,89,98,204,79,82,18,267,419,291
20231201,서울특별시,11,금천구,11545,대전광역시,30,62,77,115,151,239,42,125,16,237,413,245
20231201,서울특별시,11,금천구,11545,울산광역시,31,27,71,89,92,145,38,69,15,140,243,241
20231201,서울특별시,11,금천구,11545,세종특별자치시,36,23,21,36,34,72,11,34,6,66,121,63
20231201,서울특별시,11,금천구,11545,경기도,41,520,1446,1196,1578,2509,481,1063,261,2434,4245,2514
20231201,서울특별시,11,금천구,11545,충청북도,43,54,93,141,163,258,47,113,21,238,398,289
20231201,서울특별시,11,금천구,11545,충청남도,44,81,145,171,186,354,66,171,42,369,497,357
20231201,서울특별시,11,금천구,11545,전라북도,45,65,99,91,171,281,47,79,20,261,376,281
20231201,서울특별시,11,금천구,11545,전라남도,46,54,84,85,153,226,67,97,19,232,304,293
20231201,서울특별시,11,금천구,11545,경상북도,47,65,126,143,162,311,88,124,34,315,506,426
20231201,서울특별시,11,금천구,11545,경상남도,48,100,199,193,271,481,85,238,47,415,651,591
20231201,서울특별시,11,금천구,11545,제주특별자치도,50,17,39,29,46,74,47,23,3,93,85,43
20231201,서울특별시,11,금천구,11545,강원특별자치도,51,69,96,81,137,216,48,95,33,223,356,252
20231201,서울특별시,11,구로구,11530,서울특별시,11,294,545,203,545,818,163,253,147,2984,856,419
20231201,서울특별시,11,구로구,11530,부산광역시,26,70,135,49,148,234,44,79,46,703,218,118
20231201,서울특별시,11,구로구,11530,대구광역시,27,49,85,39,102,169,48,70,27,555,160,93
20231201,서울특별시,11,구로구,11530,인천광역시,28,55,153,56,158,246,60,55,33,749,262,140
20231201,서울특별시,11,구로구,11530,광주광역시,29,31,55,17,61,98,29,29,24,393,90,63
20231201,서울특별시,11,구로구,11530,대전광역시,30,36,57,24,71,115,21,26,20,383,100,55
20231201,서울특별시,11,구로구,11530,울산광역시,31,20,38,23,44,58,24,23,17,232,78,33
20231201,서울특별시,11,구로구,11530,세종특별자치시,36,10,11,5,19,34,12,6,5,94,36,14
20231201,서울특별시,11,구로구,11530,경기도,41,322,668,250,747,1311,280,327,204,3696,1295,539
20231201,서울특별시,11,구로구,11530,충청북도,43,35,58,20,79,119,23,37,27,344,104,60
20231201,서울특별시,11,구로구,11530,충청남도,44,60,82,33,117,174,44,45,30,449,179,72
20231201,서울특별시,11,구로구,11530,전라북도,45,30,68,12,68,114,30,29,31,370,133,35
20231201,서울특별시,11,구로구,11530,전라남도,46,35,58,17,60,122,33,37,26,337,112,49
20231201,서울특별시,11,구로구,11530,경상북도,47,43,85,33,88,138,50,38,22,435,163,72
20231201,서울특별시,11,구로구,11530,경상남도,48,52,120,48,160,218,65,62,33,634,225,105
20231201,서울특별시,11,구로구,11530,제주특별자치도,50,5,18,3,20,20,10,13,0,72,17,6
20231201,서울특별시,11,구로구,11530,강원특별자치도,51,33,66,22,88,126,35,36,22,276,97,47
20231201,서울특별시,11,노원구,11350,서울특별시,11,112,296,87,296,982,133,787,123,1213,551,235
20231201,서울특별시,11,노원구,11350,부산광역시,26,33,65,7,77,322,39,307,27,291,142,65
20231201,서울특별시,11,노원구,11350,대구광역시,27,35,56,12,56,277,29,142,20,233,84,41
20231201,서울특별시,11,노원구,11350,인천광역시,28,46,75,19,101,329,58,218,42,383,154,64
20231201,서울특별시,11,노원구,11350,광주광역시,29,21,20,0,26,126,24,86,17,162,60,26
20231201,서울특별시,11,노원구,11350,대전광역시,30,20,34,5,52,141,22,108,13,123,58,24
20231201,서울특별시,11,노원구,11350,울산광역시,31,10,23,7,23,92,25,42,13,117,38,16
20231201,서울특별시,11,노원구,11350,세종특별자치시,36,4,4,3,13,38,0,25,6,39,19,9
20231201,서울특별시,11,노원구,11350,경기도,41,218,453,109,421,1591,228,1314,183,2101,817,322
20231201,서울특별시,11,노원구,11350,충청북도,43,26,37,7,43,191,32,87,16,143,54,37
20231201,서울특별시,11,노원구,11350,충청남도,44,41,42,14,67,238,40,169,20,210,90,49
20231201,서울특별시,11,노원구,11350,전라북도,45,24,32,10,53,172,29,96,12,166,92,59
20231201,서울특별시,11,노원구,11350,전라남도,46,22,35,3,36,168,24,124,26,133,70,28
20231201,서울특별시,11,노원구,11350,경상북도,47,31,65,10,57,275,46,163,29,218,70,44
20231201,서울특별시,11,노원구,11350,경상남도,48,35,69,15,77,332,48,202,31,301,124,64
20231201,서울특별시,11,노원구,11350,제주특별자치도,50,6,7,0,9,33,6,16,6,35,18,8
20231201,서울특별시,11,노원구,11350,강원특별자치도,51,41,42,7,33,177,34,117,10,141,55,40
20231201,서울특별시,11,강남구,11680,강원특별자치도,51,47,161,34,37,225,104,260,37,682,334,230
20231201,서울특별시,11,강남구,11680,제주특별자치도,50,22,47,12,10,111,52,63,7,214,108,52
20231201,서울특별시,11,강남구,11680,경상남도,48,83,311,54,111,449,190,521,44,1429,591,462
20231201,서울특별시,11,강남구,11680,경상북도,47,66,201,48,60,287,152,319,33,1018,469,388
20231201,서울특별시,11,강남구,11680,전라남도,46,46,125,24,33,210,109,196,35,705,284,237
20231201,서울특별시,11,강남구,11680,전라북도,45,52,165,25,40,233,109,197,34,791,346,255
20231201,서울특별시,11,강남구,11680,충청남도,44,76,246,43,75,313,135,293,40,1084,458,350
20231201,서울특별시,11,강남구,11680,충청북도,43,44,191,31,52,217,116,229,22,721,319,245
20231201,서울특별시,11,강남구,11680,경기도,41,529,1990,478,629,2509,954,2484,395,8493,4027,2503
20231201,서울특별시,11,강남구,11680,세종특별자치시,36,17,41,8,28,58,24,57,5,204,123,71
20231201,서울특별시,11,강남구,11680,울산광역시,31,40,83,16,24,156,70,154,20,523,247,148
20231201,서울특별시,11,강남구,11680,대전광역시,30,44,152,29,44,229,88,198,39,830,334,255
20231201,서울특별시,11,강남구,11680,광주광역시,29,48,150,37,46,230,95,178,45,865,385,267
20231201,서울특별시,11,강남구,11680,인천광역시,28,111,484,74,133,474,192,467,65,1750,766,580
20231201,서울특별시,11,강남구,11680,대구광역시,27,76,234,56,84,372,155,280,43,1217,609,398
20231201,서울특별시,11,강남구,11680,부산광역시,26,96,347,94,98,485,190,527,37,1713,794,608
20231201,서울특별시,11,강남구,11680,서울특별시,11,384,1769,493,545,2175,767,2327,340,6164,3433,4453
20231201,서울특별시,11,영등포구,11560,강원특별자치도,51,17,54,19,75,176,14,90,9,79,147,61
20231201,서울특별시,11,영등포구,11560,제주특별자치도,50,4,15,7,17,33,0,16,4,42,36,12
20231201,서울특별시,11,영등포구,11560,경상남도,48,24,99,29,129,235,17,132,18,162,473,68
20231201,서울특별시,11,영등포구,11560,경상북도,47,21,69,32,96,180,13,96,20,106,264,66
20231201,서울특별시,11,영등포구,11560,전라남도,46,16,45,10,80,135,0,68,12,74,222,48
20231201,서울특별시,11,영등포구,11560,전라북도,45,15,40,14,58,122,3,71,8,108,165,35
20231201,서울특별시,11,영등포구,11560,충청남도,44,28,83,26,75,164,16,80,10,110,238,60
