배송년월일,송하인_시명,송하인_시코드,송하인_구명,송하인_구코드,수하인_시명,수하인_시코드,대분류_착지물동량 가구/인테리어,대분류_착지물동량 기타,대분류_착지물동량 도서/음반,대분류_착지물동량 디지털/가전,대분류_착지물동량 생활/건강,대분류_착지물동량 스포츠/레저,대분류_착지물동량 식품,대분류_착지물동량 출산/육아,대분류_착지물동량 패션의류,대분류_착지물동량 패션잡화,대분류_착지물동량 화장품/미용
20231101,서울특별시,11,강동구,11740,충청남도,44,44,77,21,42,174,37,168,11,82,44,16
20231101,서울특별시,11,강동구,11740,충청북도,43,29,57,12,28,143,9,145,5,71,39,30
20231101,서울특별시,11,강동구,11740,경기도,41,234,842,143,342,1124,156,1282,94,1241,575,204
20231101,서울특별시,11,강동구,11740,세종특별자치시,36,5,18,3,7,23,0,38,8,15,11,0
20231101,서울특별시,11,강동구,11740,울산광역시,31,5,41,9,9,61,15,72,6,35,40,7
20231101,서울특별시,11,강동구,11740,대전광역시,30,16,76,17,23,116,15,104,6,54,39,35
20231101,서울특별시,11,강동구,11740,광주광역시,29,56,64,13,28,102,13,98,9,54,27,33
20231101,서울특별시,11,강동구,11740,인천광역시,28,61,152,19,49,194,22,264,20,166,68,47
20231101,서울특별시,11,강동구,11740,대구광역시,27,53,88,15,37,163,21,143,11,102,67,39
20231101,서울특별시,11,강동구,11740,부산광역시,26,45,114,20,52,216,27,256,11,154,96,43
20231101,서울특별시,11,강동구,11740,서울특별시,11,225,629,149,205,769,115,1061,74,678,380,164
20231101,서울특별시,11,은평구,11380,강원특별자치도,51,15,23,14,14,188,19,184,25,47,48,174
20231101,서울특별시,11,은평구,11380,제주특별자치도,50,0,7,0,8,32,8,49,0,14,5,23
20231101,서울특별시,11,은평구,11380,경상남도,48,17,61,20,14,428,50,305,33,115,81,369
20231101,서울특별시,11,은평구,11380,경상북도,47,17,44,24,11,351,26,233,19,84,43,326
20231101,서울특별시,11,은평구,11380,전라남도,46,11,19,8,9,238,30,165,20,45,45,187
20231101,서울특별시,11,동대문구,11230,강원특별자치도,51,24,102,16,42,198,16,233,22,315,68,85
20231101,서울특별시,11,동대문구,11230,제주특별자치도,50,3,27,3,8,60,6,37,5,99,13,38
20231101,서울특별시,11,동대문구,11230,경상남도,48,46,235,24,87,363,29,504,25,637,136,169
20231101,서울특별시,11,동대문구,11230,경상북도,47,35,151,25,75,290,30,335,29,477,98,120
20231101,서울특별시,11,동대문구,11230,전라남도,46,17,106,17,50,205,15,228,18,308,77,62
20231101,서울특별시,11,동대문구,11230,전라북도,45,24,104,9,36,154,11,245,20,393,73,78
20231101,서울특별시,11,동대문구,11230,충청남도,44,23,128,20,64,269,21,370,23,440,106,108
20231101,서울특별시,11,동대문구,11230,충청북도,43,24,88,17,47,187,14,246,11,398,86,60
20231101,서울특별시,11,동대문구,11230,경기도,41,200,1473,144,438,1842,150,2237,157,3751,814,753
20231101,서울특별시,11,동대문구,11230,세종특별자치시,36,7,27,3,11,53,0,50,12,92,17,24
20231101,서울특별시,11,동대문구,11230,울산광역시,31,8,72,6,28,107,15,131,18,231,65,63
20231101,서울특별시,11,강남구,11680,광주광역시,29,41,241,107,48,178,30,247,15,957,181,211
20231101,서울특별시,11,강남구,11680,인천광역시,28,68,578,134,115,471,83,591,49,1862,362,487
20231101,서울특별시,11,강남구,11680,대구광역시,27,41,385,141,76,284,60,350,37,1319,325,371
20231101,서울특별시,11,강남구,11680,부산광역시,26,72,640,145,111,390,73,614,65,1895,403,463
20231101,서울특별시,11,강남구,11680,서울특별시,11,290,2684,972,579,3168,338,2269,207,6871,1488,3477
20231101,서울특별시,11,동대문구,11230,대전광역시,30,24,106,11,28,149,12,210,15,392,69,77
20231101,서울특별시,11,동대문구,11230,광주광역시,29,21,110,14,46,174,14,208,20,378,74,95
20231101,서울특별시,11,동대문구,11230,인천광역시,28,44,254,25,87,362,29,518,36,724,165,196
20231101,서울특별시,11,서초구,11650,서울특별시,11,332,1136,620,490,2444,150,2497,97,1145,426,425
20231101,서울특별시,11,서초구,11650,부산광역시,26,65,250,119,75,381,34,434,10,196,99,94
20231101,서울특별시,11,서초구,11650,대구광역시,27,53,192,106,71,299,36,275,10,153,61,85
20231101,서울특별시,11,서초구,11650,인천광역시,28,60,240,99,105,386,38,448,19,214,81,126
20231101,서울특별시,11,서초구,11650,광주광역시,29,25,97,51,50,187,17,169,9,86,45,45
20231101,서울특별시,11,서초구,11650,대전광역시,30,26,74,60,58,164,14,206,11,78,43,33
20231101,서울특별시,11,서초구,11650,울산광역시,31,16,78,33,40,116,10,132,3,66,31,37
20231101,서울특별시,11,서초구,11650,세종특별자치시,36,13,36,27,20,50,4,56,3,20,8,14
20231101,서울특별시,11,서초구,11650,경기도,41,327,1560,665,571,2128,176,2298,118,1704,642,534
20231101,서울특별시,11,서초구,11650,충청북도,43,38,106,50,49,203,29,233,22,135,37,53
20231101,서울특별시,11,서초구,11650,충청남도,44,50,164,85,73,313,18,312,21,109,53,54
20231101,서울특별시,11,서초구,11650,전라북도,45,25,117,37,41,188,21,240,8,88,39,52
20231101,서울특별시,11,서초구,11650,전라남도,46,27,95,35,51,194,20,230,10,61,26,46
20231101,서울특별시,11,서초구,11650,경상북도,47,39,189,55,61,301,24,279,17,114,62,69
20231101,서울특별시,11,서초구,11650,경상남도,48,37,211,77,102,331,38,449,15,192,57,90
20231101,서울특별시,11,서초구,11650,제주특별자치도,50,8,29,21,17,76,5,53,3,22,9,12
20231101,서울특별시,11,서초구,11650,강원특별자치도,51,35,131,37,50,239,15,234,11,80,32,36
20231101,서울특별시,11,강북구,11305,서울특별시,11,39,387,96,88,245,29,324,107,1301,252,91
20231101,서울특별시,11,강북구,11305,부산광역시,26,8,99,16,28,71,6,79,52,389,65,28
20231101,서울특별시,11,강북구,11305,대구광역시,27,8,62,15,7,57,5,59,34,295,30,15
20231101,서울특별시,11,강북구,11305,인천광역시,28,16,123,20,24,77,9,86,40,381,65,41
20231101,서울특별시,11,강북구,11305,광주광역시,29,3,48,10,5,44,3,33,21,196,33,16
20231101,서울특별시,11,강북구,11305,대전광역시,30,5,53,6,8,34,5,29,19,181,40,15
20231101,서울특별시,11,강북구,11305,울산광역시,31,0,33,4,12,33,4,24,19,133,19,8
20231101,서울특별시,11,강북구,11305,세종특별자치시,36,0,15,3,0,9,3,12,9,48,9,5
20231101,서울특별시,11,강북구,11305,경기도,41,68,564,86,106,418,42,390,204,2056,342,142
20231101,서울특별시,11,강북구,11305,충청북도,43,6,58,7,14,35,3,42,19,190,33,5
20231101,서울특별시,11,강북구,11305,충청남도,44,10,72,17,12,60,6,41,33,303,53,16
20231101,서울특별시,11,강북구,11305,전라북도,45,3,52,11,3,44,10,55,26,198,18,14
20231101,서울특별시,11,강북구,11305,전라남도,46,0,48,10,10,40,0,22,16,189,30,12
20231101,서울특별시,11,강북구,11305,경상북도,47,7,80,14,8,54,4,49,38,270,44,19
20231101,서울특별시,11,강북구,11305,경상남도,48,6,100,12,27,73,8,78,41,363,49,19
20231101,서울특별시,11,강북구,11305,제주특별자치도,50,0,9,3,6,9,0,5,3,47,14,0
20231101,서울특별시,11,강북구,11305,강원특별자치도,51,4,50,11,12,42,4,40,35,178,27,12
20231101,서울특별시,11,금천구,11545,서울특별시,11,364,1112,355,1085,1953,447,956,140,1792,715,1863
20231101,서울특별시,11,금천구,11545,부산광역시,26,82,270,74,252,462,164,393,39,462,192,675
20231101,서울특별시,11,금천구,11545,대구광역시,27,59,167,33,177,371,109,159,24,319,139,471
20231101,서울특별시,11,금천구,11545,인천광역시,28,90,237,44,253,490,70,280,28,452,228,640
20231101,서울특별시,11,금천구,11545,광주광역시,29,55,128,17,135,204,50,217,21,241,96,290
20231101,서울특별시,11,금천구,11545,대전광역시,30,42,114,37,135,255,67,113,21,225,99,265
20231101,서울특별시,11,금천구,11545,울산광역시,31,30,70,19,94,176,34,73,12,164,61,234
20231101,서울특별시,11,금천구,11545,세종특별자치시,36,16,28,11,40,64,15,17,7,63,26,74
20231101,서울특별시,11,금천구,11545,경기도,41,499,1339,334,1318,2686,638,1242,210,2584,1035,2658
20231101,서울특별시,11,금천구,11545,충청북도,43,61,112,44,161,255,61,125,23,261,110,289
20231101,서울특별시,11,금천구,11545,충청남도,44,74,181,33,165,339,57,157,29,313,139,342
20231101,서울특별시,11,금천구,11545,전라북도,45,63,109,26,166,219,62,132,18,264,102,307
20231101,서울특별시,11,금천구,11545,전라남도,46,56,117,22,180,217,92,117,22,267,108,306
20231101,서울특별시,11,광진구,11215,서울특별시,11,165,638,185,447,888,121,306,134,1410,1164,151
20231101,서울특별시,11,광진구,11215,부산광역시,26,45,138,44,92,229,37,111,48,358,339,43
20231101,서울특별시,11,광진구,11215,대구광역시,27,25,80,20,80,179,42,56,40,230,302,24
20231101,서울특별시,11,광진구,11215,인천광역시,28,51,161,37,116,315,30,71,66,361,340,43
20231101,서울특별시,11,광진구,11215,광주광역시,29,19,72,15,49,125,20,36,29,169,164,22
20231101,서울특별시,11,광진구,11215,대전광역시,30,17,56,12,47,128,11,37,22,156,150,8
20231101,서울특별시,11,광진구,11215,울산광역시,31,12,44,8,32,71,13,28,15,110,128,17
20231101,서울특별시,11,양천구,11470,강원특별자치도,51,6,67,14,38,84,8,40,4,81,46,39
20231101,서울특별시,11,양천구,11470,제주특별자치도,50,0,16,3,8,12,3,7,0,19,11,11
20231101,서울특별시,11,양천구,11470,경상남도,48,14,93,28,64,198,12,117,10,153,85,97
20231101,서울특별시,11,양천구,11470,경상북도,47,11,69,23,41,126,8,81,7,104,71,83
20231101,서울특별시,11,양천구,11470,전라남도,46,8,43,11,21,101,4,48,0,60,47,38
20231101,서울특별시,11,양천구,11470,전라북도,45,5,74,14,30,102,3,35,8,101,49,53
20231101,서울특별시,11,양천구,11470,충청남도,44,4,75,29,47,128,10,73,8,124,77,49
20231101,서울특별시,11,양천구,11470,충청북도,43,10,75,11,39,79,17,37,4,104,51,48
20231101,서울특별시,11,양천구,11470,경기도,41,58,650,176,467,872,102,423,47,1426,598,414
20231101,서울특별시,11,양천구,11470,세종특별자치시,36,5,4,6,7,28,0,11,0,24,10,13
20231101,서울특별시,11,양천구,11470,울산광역시,31,5,28,9,21,57,6,28,7,53,34,29
20231101,서울특별시,11,양천구,11470,대전광역시,30,14,42,11,40,76,6,38,5,73,40,42
20231101,서울특별시,11,광진구,11215,세종특별자치시,36,5,16,7,12,44,3,11,8,57,61,7
20231101,서울특별시,11,광진구,11215,경기도,41,220,915,206,634,1473,245,375,235,2166,1769,193
20231101,서울특별시,11,광진구,11215,충청북도,43,24,75,23,60,143,29,43,34,203,175,7
20231101,서울특별시,11,광진구,11215,충청남도,44,27,112,19,84,198,38,54,33,253,271,20
20231101,서울특별시,11,광진구,11215,전라북도,45,18,61,21,56,190,32,41,40,209,187,18
20231101,서울특별시,11,광진구,11215,전라남도,46,26,66,16,43,150,23,37,32,184,180,19
20231101,서울특별시,11,금천구,11545,경상북도,47,71,151,34,175,385,104,199,29,318,138,425
20231101,서울특별시,11,금천구,11545,경상남도,48,95,262,51,254,812,112,243,37,415,182,616
20231101,서울특별시,11,양천구,11470,광주광역시,29,10,41,10,63,78,9,41,8,66,41,43
20231101,서울특별시,11,양천구,11470,인천광역시,28,15,100,39,71,192,17,90,9,190,116,88
20231101,서울특별시,11,양천구,11470,대구광역시,27,12,88,26,56,109,14,62,8,127,65,61
20231101,서울특별시,11,양천구,11470,부산광역시,26,7,93,40,55,182,12,95,7,191,107,105
20231101,서울특별시,11,양천구,11470,서울특별시,11,30,450,186,322,526,71,340,37,810,452,302
20231101,서울특별시,11,금천구,11545,제주특별자치도,50,15,37,18,59,83,51,54,3,68,37,75
20231101,서울특별시,11,금천구,11545,강원특별자치도,51,59,113,33,144,264,48,351,27,231,85,311
20231101,서울특별시,11,송파구,11710,서울특별시,11,116,974,405,403,1055,252,991,88,2058,694,304
20231101,서울특별시,11,송파구,11710,부산광역시,26,19,186,75,82,226,59,324,32,478,184,80
20231101,서울특별시,11,송파구,11710,대구광역시,27,21,133,56,84,180,29,215,26,315,90,75
20231101,서울특별시,11,송파구,11710,인천광역시,28,22,233,72,114,300,61,229,36,512,151,89
20231101,서울특별시,11,송파구,11710,광주광역시,29,11,88,24,61,126,16,105,8,270,51,28
20231101,서울특별시,11,송파구,11710,대전광역시,30,15,111,42,69,117,20,110,11,248,71,37
20231101,서울특별시,11,송파구,11710,울산광역시,31,8,69,29,31,83,21,74,7,138,29,33
20231101,서울특별시,11,송파구,11710,세종특별자치시,36,3,47,12,9,34,8,33,7,62,14,7
20231101,서울특별시,11,송파구,11710,경기도,41,129,1515,405,556,1515,332,1261,143,3184,939,437
20231101,서울특별시,11,송파구,11710,충청북도,43,10,112,15,49,154,25,137,16,279,62,26
20231101,서울특별시,11,송파구,11710,충청남도,44,25,148,61,79,173,36,144,34,300,84,52
20231101,서울특별시,11,송파구,11710,전라북도,45,19,138,31,62,135,44,96,13,238,45,41
20231101,서울특별시,11,송파구,11710,전라남도,46,16,115,24,51,140,37,106,15,181,53,30
20231101,서울특별시,11,송파구,11710,경상북도,47,20,160,37,61,195,53,272,23,325,76,46
20231101,서울특별시,11,송파구,11710,경상남도,48,25,204,73,130,255,65,203,32,415,123,56
20231101,서울특별시,11,송파구,11710,제주특별자치도,50,0,49,9,11,30,10,46,4,58,15,13
20231101,서울특별시,11,송파구,11710,강원특별자치도,51,14,131,35,59,140,34,124,14,207,65,42
20231101,서울특별시,11,동작구,11590,강원특별자치도,51,30,33,69,28,75,24,154,14,143,43,53
20231101,서울특별시,11,동작구,11590,제주특별자치도,50,5,6,46,4,26,0,21,8,42,10,9
20231101,서울특별시,11,동작구,11590,경상남도,48,45,66,140,69,177,20,302,30,337,55,120
20231101,서울특별시,11,동작구,11590,경상북도,47,29,60,75,40,132,10,247,27,235,47,88
20231101,서울특별시,11,동작구,11590,전라남도,46,22,28,87,19,77,16,151,8,135,40,51
20231101,서울특별시,11,동작구,11590,전라북도,45,35,28,60,29,67,19,153,16,180,31,59
20231101,서울특별시,11,동작구,11590,충청남도,44,44,35,78,50,95,15,204,19,251,58,84
20231101,서울특별시,11,동작구,11590,충청북도,43,27,41,86,35,73,19,139,17,168,35,56
20231101,서울특별시,11,광진구,11215,경상북도,47,35,89,21,83,244,26,61,51,281,273,22
20231101,서울특별시,11,광진구,11215,경상남도,48,43,152,29,102,303,39,90,58,320,346,31
20231101,서울특별시,11,광진구,11215,제주특별자치도,50,3,18,4,18,31,4,22,9,50,29,6
20231101,서울특별시,11,광진구,11215,강원특별자치도,51,20,72,14,53,147,27,53,36,163,203,18
20231101,서울특별시,11,동작구,11590,경기도,41,305,518,618,308,798,138,1329,139,1949,536,567
20231101,서울특별시,11,동작구,11590,세종특별자치시,36,11,7,15,7,27,6,31,6,37,13,13
20231101,서울특별시,11,동작구,11590,울산광역시,31,15,13,49,14,55,25,123,9,122,27,48
20231101,서울특별시,11,동작구,11590,대전광역시,30,21,27,74,32,77,11,147,15,152,39,61
20231101,서울특별시,11,동작구,11590,광주광역시,29,20,19,94,31,45,9,177,10,147,30,59
20231101,서울특별시,11,동작구,11590,인천광역시,28,55,91,133,60,146,30,332,28,339,67,113
20231101,서울특별시,11,동작구,11590,대구광역시,27,38,56,104,39,77,18,189,14,230,47,85
20231101,서울특별시,11,동작구,11590,부산광역시,26,61,66,128,70,115,20,279,28,356,74,119
20231101,서울특별시,11,동작구,11590,서울특별시,11,186,332,633,239,476,84,1023,63,1187,299,472
20231101,서울특별시,11,도봉구,11320,부산광역시,26,46,78,11,123,166,34,113,14,504,184,28
20231101,서울특별시,11,도봉구,11320,서울특별시,11,179,306,93,438,498,88,517,53,1694,466,71
20231101,서울특별시,11,성동구,11200,강원특별자치도,51,26,304,89,63,103,15,111,20,381,108,75
20231101,서울특별시,11,성동구,11200,제주특별자치도,50,13,127,33,13,42,5,14,3,137,38,20
20231101,서울특별시,11,성동구,11200,경상남도,48,34,608,40,101,206,50,202,42,755,180,135
20231101,서울특별시,11,성동구,11200,경상북도,47,31,468,23,69,160,27,154,34,585,160,116
20231101,서울특별시,11,성동구,11200,전라남도,46,18,323,16,55,91,29,109,20,417,88,74
20231101,서울특별시,11,성동구,11200,전라북도,45,21,368,24,43,113,22,121,13,439,115,72
20231101,서울특별시,11,성동구,11200,충청남도,44,32,459,94,87,147,31,158,32,605,155,97
20231101,서울특별시,11,성동구,11200,충청북도,43,19,406,47,55,106,15,83,18,423,121,61
20231101,서울특별시,11,성동구,11200,경기도,41,210,3821,371,550,1269,207,1030,217,4890,1227,816
20231101,서울특별시,11,성동구,11200,세종특별자치시,36,0,86,21,12,17,7,39,28,117,33,22
20231101,서울특별시,11,성동구,11200,울산광역시,31,11,233,9,38,70,24,41,10,279,77,50
20231101,서울특별시,11,성동구,11200,대전광역시,30,21,327,27,59,105,7,98,23,459,109,66
20231101,서울특별시,11,성동구,11200,광주광역시,29,22,494,23,44,99,20,70,20,477,118,70
20231101,서울특별시,11,성동구,11200,인천광역시,28,39,775,77,108,190,40,196,38,991,223,161
20231101,서울특별시,11,성동구,11200,대구광역시,27,34,569,39,72,151,29,123,40,672,180,110
20231101,서울특별시,11,성동구,11200,부산광역시,26,33,851,58,103,242,40,192,36,920,269,186
20231101,서울특별시,11,성동구,11200,서울특별시,11,160,3108,429,468,842,173,835,142,4214,1122,1446
20231101,서울특별시,11,동대문구,11230,대구광역시,27,31,148,22,60,250,23,323,20,532,110,116
20231101,서울특별시,11,동대문구,11230,부산광역시,26,37,210,30,77,312,22,450,31,689,160,204
20231101,서울특별시,11,동대문구,11230,서울특별시,11,129,747,152,253,1117,111,1432,101,2595,606,587
20231101,서울특별시,11,구로구,11530,강원특별자치도,51,29,96,29,68,146,66,43,12,226,43,50
20231101,서울특별시,11,구로구,11530,제주특별자치도,50,8,16,6,21,24,16,13,3,55,10,12
20231101,서울특별시,11,구로구,11530,경상남도,48,56,198,64,120,261,114,63,32,428,104,105
20231101,서울특별시,11,구로구,11530,경상북도,47,56,173,46,105,153,84,58,21,333,81,74
20231101,서울특별시,11,구로구,11530,전라남도,46,27,99,40,107,109,58,34,9,213,45,45
20231101,서울특별시,11,구로구,11530,전라북도,45,42,102,43,69,111,61,32,22,257,63,54
20231101,서울특별시,11,구로구,11530,충청남도,44,47,195,47,124,195,95,65,25,342,85,63
20231101,서울특별시,11,구로구,11530,충청북도,43,37,136,37,80,140,53,28,20,264,46,50
20231101,서울특별시,11,구로구,11530,경기도,41,292,1301,406,833,1359,522,389,99,2785,662,510
20231101,서울특별시,11,구로구,11530,세종특별자치시,36,9,35,13,15,35,21,10,0,76,8,8
20231101,서울특별시,11,구로구,11530,울산광역시,31,12,75,30,40,80,50,27,7,156,21,29
20231101,서울특별시,11,구로구,11530,대전광역시,30,33,121,42,74,98,58,22,15,247,40,49
20231101,서울특별시,11,구로구,11530,광주광역시,29,35,95,45,49,129,56,69,17,260,50,53
20231101,서울특별시,11,구로구,11530,인천광역시,28,49,237,52,156,246,102,70,33,564,99,113
20231101,서울특별시,11,구로구,11530,대구광역시,27,45,172,41,96,201,75,44,23,340,91,57
20231101,서울특별시,11,구로구,11530,부산광역시,26,68,236,65,142,285,86,93,30,501,107,116
20231101,서울특별시,11,구로구,11530,서울특별시,11,200,858,288,539,850,260,321,76,1998,390,386
20231101,서울특별시,11,종로구,11110,강원특별자치도,51,20,84,19,32,86,9,59,29,316,110,47
20231101,서울특별시,11,종로구,11110,제주특별자치도,50,6,45,11,9,27,3,15,13,135,36,25
20231101,서울특별시,11,종로구,11110,경상남도,48,29,203,63,53,126,13,87,45,614,215,117
20231101,서울특별시,11,강서구,11500,강원특별자치도,51,160,283,72,547,817,287,234,139,853,480,187
20231101,서울특별시,11,강서구,11500,제주특별자치도,50,9,50,11,26,77,12,51,4,135,58,40
20231101,서울특별시,11,강서구,11500,경상남도,48,366,569,123,1083,1638,718,515,327,1852,1074,377
20231101,서울특별시,11,강서구,11500,경상북도,47,262,423,81,791,1253,467,429,245,1301,743,304
20231101,서울특별시,11,강서구,11500,전라남도,46,164,251,62,532,827,316,281,153,913,500,203
20231101,서울특별시,11,강서구,11500,전라북도,45,179,250,74,525,754,282,236,143,996,495,193
20231101,서울특별시,11,강서구,11500,충청남도,44,272,410,98,750,1121,441,354,221,1282,671,238
20231101,서울특별시,11,강서구,11500,충청북도,43,173,310,74,591,811,342,278,169,992,516,180
20231101,서울특별시,11,강서구,11500,경기도,41,1692,3058,752,5574,8325,2912,2506,1632,9501,5392,1911
20231101,서울특별시,11,강서구,11500,세종특별자치시,36,19,43,13,35,70,19,48,8,114,55,38
20231101,서울특별시,11,강서구,11500,울산광역시,31,126,188,42,438,580,261,173,135,663,396,145
20231101,서울특별시,11,강서구,11500,대전광역시,30,158,272,63,502,739,272,223,151,891,468,172
20231101,서울특별시,11,종로구,11110,경상북도,47,25,177,49,36,107,13,59,41,566,162,67
20231101,서울특별시,11,종로구,11110,전라남도,46,6,105,27,28,74,5,40,29,389,97,59
20231101,서울특별시,11,종로구,11110,전라북도,45,13,93,51,37,80,8,54,19,336,125,51
20231101,서울특별시,11,종로구,11110,충청남도,44,34,160,80,48,122,7,84,30,432,158,70
20231101,서울특별시,11,종로구,11110,충청북도,43,18,121,27,34,87,8,42,25,391,146,53
20231101,서울특별시,11,종로구,11110,경기도,41,227,1220,377,302,841,77,602,239,3125,1208,686
20231101,서울특별시,11,종로구,11110,세종특별자치시,36,5,33,5,7,23,0,18,9,83,29,18
20231101,서울특별시,11,종로구,11110,울산광역시,31,16,77,13,22,49,8,30,13,220,89,46
20231101,서울특별시,11,종로구,11110,대전광역시,30,11,96,32,35,85,8,49,19,337,105,56
20231101,서울특별시,11,종로구,11110,광주광역시,29,15,102,27,21,76,3,30,26,370,142,81
20231101,서울특별시,11,종로구,11110,인천광역시,28,40,216,74,63,157,13,87,40,582,251,134
20231101,서울특별시,11,중구,11140,서울특별시,11,209,1670,364,176,1603,210,670,102,3926,1297,268
20231101,서울특별시,11,중구,11140,부산광역시,26,45,390,40,31,356,44,119,33,949,345,80
20231101,서울특별시,11,중구,11140,대구광역시,27,47,222,36,21,228,26,107,22,714,223,53
20231101,서울특별시,11,중구,11140,인천광역시,28,53,347,52,44,341,44,154,43,872,330,76
20231101,서울특별시,11,중구,11140,광주광역시,29,24,169,17,20,142,16,58,10,489,156,31
20231101,서울특별시,11,중구,11140,대전광역시,30,24,163,41,19,123,26,93,11,454,156,25
20231101,서울특별시,11,중구,11140,울산광역시,31,19,93,7,12,83,20,59,10,282,124,30
20231101,서울특별시,11,중구,11140,세종특별자치시,36,8,46,8,9,30,8,27,6,119,52,14
20231101,서울특별시,11,중구,11140,경기도,41,272,1834,282,221,1746,292,750,181,4536,1494,333
20231101,서울특별시,11,중구,11140,충청북도,43,32,166,25,12,177,22,92,14,463,152,30
20231101,서울특별시,11,중구,11140,충청남도,44,36,235,30,25,183,42,108,25,567,208,46
20231101,서울특별시,11,중구,11140,전라북도,45,35,169,19,22,179,24,63,26,454,143,31
20231101,서울특별시,11,중구,11140,전라남도,46,22,142,26,22,161,30,79,16,432,149,32
20231101,서울특별시,11,종로구,11110,대구광역시,27,28,186,54,42,141,9,63,35,507,184,104
