"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20230801,서울특별시,11,서초구,11650,대전광역시,30,27,156,69,42,219,18,160,16,136,47,68
20230801,서울특별시,11,서초구,11650,광주광역시,29,23,123,79,37,200,22,169,12,142,45,55
20230801,서울특별시,11,서초구,11650,인천광역시,28,53,294,169,107,429,43,425,27,300,81,144
20230801,서울특별시,11,서초구,11650,대구광역시,27,44,206,107,54,338,29,250,18,173,66,85
20230801,서울특별시,11,서초구,11650,부산광역시,26,59,284,128,94,427,40,380,30,304,108,133
20230801,서울특별시,11,서초구,11650,서울특별시,11,262,1472,775,483,1576,185,1929,103,1397,490,652
20230801,서울특별시,11,노원구,11350,부산광역시,26,44,101,28,89,312,53,433,48,399,80,121
20230801,서울특별시,11,노원구,11350,대구광역시,27,31,76,17,76,196,39,251,21,269,39,69
20230801,서울특별시,11,노원구,11350,인천광역시,28,50,128,35,117,274,34,374,28,415,65,145
20230801,서울특별시,11,노원구,11350,광주광역시,29,18,45,8,59,110,22,108,20,177,32,52
20230801,서울특별시,11,노원구,11350,대전광역시,30,23,57,13,34,112,19,167,18,194,28,61
20230801,서울특별시,11,노원구,11350,울산광역시,31,12,37,6,29,76,29,95,16,130,21,38
20230801,서울특별시,11,노원구,11350,세종특별자치시,36,4,13,0,15,40,4,55,6,51,10,18
20230801,서울특별시,11,노원구,11350,경기도,41,206,664,192,563,1362,311,1689,214,2122,348,740
20230801,서울특별시,11,노원구,11350,충청북도,43,23,54,15,55,153,55,198,24,236,34,68
20230801,서울특별시,11,노원구,11350,충청남도,44,34,95,23,74,179,42,239,41,265,34,81
20230801,서울특별시,11,노원구,11350,전라북도,45,31,83,15,56,145,33,139,10,198,30,91
20230801,서울특별시,11,노원구,11350,전라남도,46,34,49,13,76,186,34,159,21,170,38,76
20230801,서울특별시,11,노원구,11350,경상북도,47,24,97,17,86,258,54,201,35,267,47,88
20230801,서울특별시,11,노원구,11350,경상남도,48,49,149,18,110,285,57,303,45,350,75,123
20230801,서울특별시,11,노원구,11350,제주특별자치도,50,6,21,7,5,21,5,22,3,50,4,26
20230801,서울특별시,11,노원구,11350,강원특별자치도,51,25,62,15,77,181,57,202,27,163,23,56
20230801,서울특별시,11,금천구,11545,서울특별시,11,737,1343,455,1069,1846,559,1487,211,2429,768,2750
20230801,서울특별시,11,중구,11140,강원특별자치도,51,18,150,18,14,91,19,77,15,399,89,34
20230801,서울특별시,11,중구,11140,제주특별자치도,50,7,42,6,9,38,8,22,7,119,42,4
20230801,서울특별시,11,중구,11140,경상남도,48,36,255,23,28,201,38,124,33,739,187,55
20230801,서울특별시,11,중구,11140,경상북도,47,34,180,24,37,133,28,97,36,602,133,43
20230801,서울특별시,11,중구,11140,전라남도,46,17,130,18,26,90,18,87,9,406,102,30
20230801,서울특별시,11,중구,11140,전라북도,45,30,140,15,24,119,15,71,25,430,129,20
20230801,서울특별시,11,중구,11140,충청남도,44,26,165,20,32,118,22,101,25,545,167,32
20230801,서울특별시,11,중구,11140,충청북도,43,17,141,15,20,87,11,63,26,404,108,20
20230801,서울특별시,11,중구,11140,경기도,41,195,1476,203,184,1070,179,760,124,4444,1185,289
20230801,서울특별시,11,중구,11140,세종특별자치시,36,5,39,4,5,32,0,15,5,121,37,11
20230801,서울특별시,11,중구,11140,울산광역시,31,10,79,20,11,56,15,37,19,276,71,19
20230801,서울특별시,11,중구,11140,대전광역시,30,15,137,20,15,110,18,73,25,437,128,23
20230801,서울특별시,11,중구,11140,광주광역시,29,19,131,15,12,70,16,65,24,489,132,29
20230801,서울특별시,11,중구,11140,인천광역시,28,51,286,41,34,186,27,127,24,879,247,78
20230801,서울특별시,11,중구,11140,대구광역시,27,25,178,33,24,176,25,93,94,700,185,52
20230801,서울특별시,11,중구,11140,부산광역시,26,32,277,33,35,225,24,128,58,948,242,71
20230801,서울특별시,11,중구,11140,서울특별시,11,163,1559,249,171,881,128,648,113,3965,1158,281
20230801,서울특별시,11,광진구,11215,서울특별시,11,146,591,196,384,756,104,269,88,1725,887,176
20230801,서울특별시,11,광진구,11215,부산광역시,26,39,134,25,103,231,33,95,23,428,238,47
20230801,서울특별시,11,광진구,11215,대구광역시,27,39,87,25,71,179,24,72,18,293,164,21
20230801,서울특별시,11,광진구,11215,인천광역시,28,37,142,28,112,226,18,68,44,395,240,52
20230801,서울특별시,11,광진구,11215,광주광역시,29,19,58,12,35,116,13,33,21,211,93,26
20230801,서울특별시,11,광진구,11215,대전광역시,30,12,84,12,62,109,20,22,8,181,116,24
20230801,서울특별시,11,광진구,11215,울산광역시,31,9,32,6,22,62,12,30,7,127,80,13
20230801,서울특별시,11,금천구,11545,부산광역시,26,220,291,108,246,430,211,313,48,611,191,796
20230801,서울특별시,11,금천구,11545,대구광역시,27,144,195,64,174,289,169,205,40,463,145,533
20230801,서울특별시,11,금천구,11545,인천광역시,28,202,271,86,286,459,144,371,75,727,177,742
20230801,서울특별시,11,금천구,11545,광주광역시,29,123,139,26,125,222,104,139,36,332,78,365
20230801,서울특별시,11,금천구,11545,대전광역시,30,119,134,31,138,209,51,127,39,339,102,334
20230801,서울특별시,11,금천구,11545,울산광역시,31,76,95,26,71,143,58,117,20,195,70,252
20230801,서울특별시,11,금천구,11545,세종특별자치시,36,35,28,7,40,49,21,38,7,71,31,93
20230801,서울특별시,11,금천구,11545,경기도,41,1105,1521,423,1334,2524,835,1593,309,3168,991,3454
20230801,서울특별시,11,금천구,11545,충청북도,43,130,147,54,157,206,77,158,31,331,107,413
20230801,서울특별시,11,금천구,11545,충청남도,44,172,170,67,202,311,127,230,48,433,154,447
20230801,서울특별시,11,금천구,11545,전라북도,45,135,122,41,121,215,90,143,32,343,131,371
20230801,서울특별시,11,금천구,11545,전라남도,46,117,125,57,141,248,121,135,30,302,110,385
20230801,서울특별시,11,금천구,11545,경상북도,47,181,151,60,227,305,149,206,53,475,169,569
20230801,서울특별시,11,금천구,11545,경상남도,48,188,246,57,292,409,239,268,83,573,179,762
20230801,서울특별시,11,금천구,11545,제주특별자치도,50,43,38,14,24,69,32,59,11,108,30,89
20230801,서울특별시,11,금천구,11545,강원특별자치도,51,116,142,54,157,226,75,159,35,307,113,348
20230801,서울특별시,11,영등포구,11560,서울특별시,11,152,1566,354,773,802,71,650,147,1269,587,697
20230801,서울특별시,11,광진구,11215,세종특별자치시,36,6,14,0,14,23,0,7,0,49,23,4
20230801,서울특별시,11,광진구,11215,경기도,41,174,832,180,506,1267,191,341,138,2073,1077,251
20230801,서울특별시,11,광진구,11215,충청북도,43,36,75,22,67,145,17,29,12,184,130,24
20230801,서울특별시,11,광진구,11215,충청남도,44,31,88,17,67,229,17,50,24,276,157,25
20230801,서울특별시,11,광진구,11215,전라북도,45,25,72,17,38,142,20,35,15,194,112,28
20230801,서울특별시,11,광진구,11215,전라남도,46,16,70,8,42,117,14,26,18,194,104,15
20230801,서울특별시,11,광진구,11215,경상북도,47,29,78,18,75,197,37,60,25,263,135,39
20230801,서울특별시,11,광진구,11215,경상남도,48,39,133,26,123,244,29,66,28,351,239,44
20230801,서울특별시,11,광진구,11215,제주특별자치도,50,9,21,3,8,29,5,3,4,53,21,6
20230801,서울특별시,11,광진구,11215,강원특별자치도,51,13,73,10,54,156,26,33,18,175,112,27
20230801,서울특별시,11,영등포구,11560,부산광역시,26,40,466,56,165,144,17,111,64,274,112,207
20230801,서울특별시,11,영등포구,11560,대구광역시,27,26,262,37,92,130,15,92,51,181,74,134
20230801,서울특별시,11,영등포구,11560,인천광역시,28,42,483,57,172,180,25,153,67,298,176,237
20230801,서울특별시,11,영등포구,11560,광주광역시,29,10,144,15,72,74,12,57,24,121,47,56
20230801,서울특별시,11,영등포구,11560,대전광역시,30,13,179,16,85,93,13,64,15,115,42,69
20230801,서울특별시,11,영등포구,11560,울산광역시,31,15,133,24,46,48,6,31,22,84,25,57
20230801,서울특별시,11,영등포구,11560,세종특별자치시,36,6,67,3,27,20,4,20,10,19,13,16
20230801,서울특별시,11,영등포구,11560,경기도,41,199,2093,347,880,1036,91,627,381,1637,576,872
20230801,서울특별시,11,영등포구,11560,충청북도,43,18,255,26,68,114,14,67,36,118,47,78
20230801,서울특별시,11,영등포구,11560,충청남도,44,30,347,40,129,148,17,102,45,144,61,96
20230801,서울특별시,11,영등포구,11560,전라북도,45,12,264,28,84,86,8,63,17,169,47,88
20230801,서울특별시,11,영등포구,11560,전라남도,46,10,219,18,80,86,10,50,30,110,48,67
20230801,서울특별시,11,영등포구,11560,경상북도,47,33,349,36,106,134,22,69,29,157,57,195
20230801,서울특별시,11,영등포구,11560,경상남도,48,17,425,37,159,168,23,106,53,199,91,162
20230801,서울특별시,11,영등포구,11560,제주특별자치도,50,4,51,6,22,21,6,6,14,46,13,19
20230801,서울특별시,11,영등포구,11560,강원특별자치도,51,19,235,33,91,100,16,50,17,108,46,81
20230801,서울특별시,11,성북구,11290,강원특별자치도,51,32,217,23,179,235,40,218,77,703,186,100
20230801,서울특별시,11,서대문구,11410,서울특별시,11,77,526,238,308,537,106,389,419,1127,583,263
20230801,서울특별시,11,서대문구,11410,부산광역시,26,19,86,42,76,190,31,78,207,282,189,63
20230801,서울특별시,11,서대문구,11410,대구광역시,27,19,72,22,57,111,25,60,142,222,124,38
20230801,서울특별시,11,서대문구,11410,인천광역시,28,19,108,34,82,184,39,83,153,318,164,69
20230801,서울특별시,11,서대문구,11410,광주광역시,29,12,35,14,42,92,17,36,97,169,103,26
20230801,서울특별시,11,서대문구,11410,대전광역시,30,12,53,16,42,85,17,35,60,161,89,28
20230801,서울특별시,11,서대문구,11410,울산광역시,31,18,30,10,18,68,17,51,82,97,65,30
20230801,서울특별시,11,서대문구,11410,세종특별자치시,36,3,7,3,7,33,6,12,32,25,15,14
20230801,서울특별시,11,서대문구,11410,경기도,41,130,660,205,465,969,176,430,813,1695,828,349
20230801,서울특별시,11,서대문구,11410,충청북도,43,17,53,9,45,111,34,44,85,163,120,31
20230801,서울특별시,11,성북구,11290,서울특별시,11,294,1565,299,931,1311,241,1298,505,5654,1620,911
20230801,서울특별시,11,성북구,11290,부산광역시,26,86,422,52,262,360,46,514,115,1609,365,225
20230801,서울특별시,11,성북구,11290,대구광역시,27,53,290,31,179,247,32,249,109,1095,237,186
20230801,서울특별시,11,성북구,11290,인천광역시,28,90,454,69,267,395,60,419,162,1610,351,301
20230801,서울특별시,11,성북구,11290,광주광역시,29,36,216,16,146,151,24,192,58,774,187,105
20230801,서울특별시,11,성북구,11290,대전광역시,30,33,205,21,126,190,30,156,63,744,165,102
20230801,서울특별시,11,성북구,11290,울산광역시,31,26,131,19,89,81,15,114,49,496,107,68
20230801,서울특별시,11,성북구,11290,세종특별자치시,36,5,52,7,32,58,7,40,26,185,53,36
20230801,서울특별시,11,성북구,11290,경기도,41,390,2305,264,1344,1793,296,1910,782,7560,1779,1246
20230801,서울특별시,11,성북구,11290,충청북도,43,44,196,34,153,199,21,224,69,804,163,114
20230801,서울특별시,11,성북구,11290,충청남도,44,45,273,29,201,350,36,318,97,981,261,159
20230801,서울특별시,11,성북구,11290,전라북도,45,28,196,17,170,189,25,217,66,790,187,123
20230801,서울특별시,11,성북구,11290,전라남도,46,39,209,24,145,212,42,218,89,732,152,116
20230801,서울특별시,11,성북구,11290,경상북도,47,42,275,53,212,241,33,357,107,1036,213,157
20230801,서울특별시,11,성북구,11290,경상남도,48,56,420,48,247,372,44,443,126,1428,312,267
20230801,서울특별시,11,성북구,11290,제주특별자치도,50,14,64,12,19,44,13,43,14,242,56,24
20230801,서울특별시,11,서대문구,11410,충청남도,44,28,73,35,55,154,34,51,147,243,151,44
20230801,서울특별시,11,서대문구,11410,전라북도,45,25,59,11,85,104,28,57,130,201,113,33
20230801,서울특별시,11,서대문구,11410,전라남도,46,21,57,21,62,138,20,49,128,195,130,33
20230801,서울특별시,11,서대문구,11410,경상북도,47,25,83,26,89,161,38,57,146,237,188,61
20230801,서울특별시,11,서대문구,11410,경상남도,48,33,96,32,91,223,46,81,219,327,216,62
20230801,서울특별시,11,서대문구,11410,제주특별자치도,50,10,18,4,29,54,15,7,24,59,57,15
20230801,서울특별시,11,서대문구,11410,강원특별자치도,51,15,52,18,48,93,25,43,122,187,123,28
20230801,서울특별시,11,양천구,11470,서울특별시,11,46,412,155,356,533,168,282,52,613,424,315
20230801,서울특별시,11,양천구,11470,부산광역시,26,10,103,25,106,149,30,74,7,126,116,108
20230801,서울특별시,11,양천구,11470,대구광역시,27,12,80,16,65,109,31,37,3,91,72,64
20230801,서울특별시,11,양천구,11470,인천광역시,28,12,99,35,74,167,41,77,19,162,100,95
20230801,서울특별시,11,양천구,11470,광주광역시,29,4,60,12,39,73,16,38,4,63,55,41
20230801,서울특별시,11,양천구,11470,대전광역시,30,11,60,14,56,85,13,41,5,66,49,37
20230801,서울특별시,11,양천구,11470,울산광역시,31,5,41,12,19,54,12,28,7,24,15,24
20230801,서울특별시,11,양천구,11470,세종특별자치시,36,4,9,7,7,16,6,6,0,11,11,11
20230801,서울특별시,11,양천구,11470,경기도,41,71,588,216,456,879,136,377,53,902,497,422
20230801,서울특별시,11,양천구,11470,충청북도,43,13,63,21,47,101,29,46,4,73,37,43
20230801,서울특별시,11,양천구,11470,충청남도,44,16,74,31,88,139,21,59,8,61,50,56
20230801,서울특별시,11,양천구,11470,전라북도,45,6,55,19,32,90,13,35,4,104,41,49
20230801,서울특별시,11,양천구,11470,전라남도,46,8,59,16,32,106,12,54,7,58,34,41
20230801,서울특별시,11,양천구,11470,경상북도,47,8,78,16,71,128,9,69,9,77,55,85
20230801,서울특별시,11,양천구,11470,경상남도,48,15,71,25,74,181,25,75,13,98,69,86
20230801,서울특별시,11,양천구,11470,제주특별자치도,50,0,19,0,13,14,5,20,0,26,12,14
20230801,서울특별시,11,양천구,11470,강원특별자치도,51,5,60,14,39,83,42,42,0,54,36,43
20230801,서울특별시,11,동대문구,11230,서울특별시,11,107,1111,227,391,1061,86,1351,117,3030,564,381
20230801,서울특별시,11,동대문구,11230,부산광역시,26,41,393,20,96,324,31,393,38,740,158,97
20230801,서울특별시,11,동대문구,11230,대구광역시,27,26,210,25,79,268,18,274,23,546,83,71
20230801,서울특별시,11,동대문구,11230,인천광역시,28,29,340,39,108,326,30,415,46,644,130,107
20230801,서울특별시,11,동대문구,11230,광주광역시,29,15,142,14,45,149,20,187,24,383,67,49
20230801,서울특별시,11,동대문구,11230,대전광역시,30,9,155,27,47,160,13,204,21,351,54,50
20230801,서울특별시,11,동대문구,11230,울산광역시,31,8,97,16,33,98,11,118,8,221,46,26
20230801,서울특별시,11,동대문구,11230,세종특별자치시,36,3,47,9,14,36,0,43,11,96,16,7
20230801,서울특별시,11,동대문구,11230,경기도,41,164,1689,234,621,1671,154,1931,199,3855,650,515
20230801,서울특별시,11,동대문구,11230,충청북도,43,20,162,17,60,191,18,228,19,349,56,49
20230801,서울특별시,11,동대문구,11230,충청남도,44,11,210,28,86,267,22,292,30,442,81,53
20230801,서울특별시,11,동대문구,11230,전라북도,45,17,155,15,57,176,11,214,21,384,46,59
20230801,서울특별시,11,동대문구,11230,전라남도,46,20,178,17,60,204,17,231,20,288,61,49
20230801,서울특별시,11,동대문구,11230,경상북도,47,29,236,20,90,289,26,314,28,517,72,69
20230801,서울특별시,11,동대문구,11230,경상남도,48,24,307,37,95,345,31,435,32,663,118,89
20230801,서울특별시,11,동대문구,11230,제주특별자치도,50,0,37,10,20,42,3,38,6,116,19,9
20230801,서울특별시,11,동대문구,11230,강원특별자치도,51,12,144,21,57,204,7,216,17,314,56,45
20230801,서울특별시,11,도봉구,11320,서울특별시,11,54,305,116,492,327,109,263,44,1208,374,193
20230801,서울특별시,11,강동구,11740,부산광역시,26,45,153,44,64,197,34,317,12,262,166,34
20230801,서울특별시,11,강동구,11740,대구광역시,27,34,112,21,58,149,29,202,7,131,85,35
20230801,서울특별시,11,강동구,11740,인천광역시,28,30,146,22,63,208,22,326,26,230,116,42
20230801,서울특별시,11,강동구,11740,광주광역시,29,21,69,35,33,132,14,129,6,97,48,24
20230801,서울특별시,11,강동구,11740,대전광역시,30,15,77,37,28,107,12,159,6,120,61,23
20230801,서울특별시,11,강동구,11740,울산광역시,31,17,54,3,17,56,8,96,0,71,38,12
20230801,서울특별시,11,강동구,11740,세종특별자치시,36,5,23,0,9,23,0,43,0,16,11,5
20230801,서울특별시,11,강동구,11740,경기도,41,182,819,183,355,1162,161,1663,94,1316,663,252
20230801,서울특별시,11,강동구,11740,충청북도,43,21,64,12,36,113,10,197,8,98,57,34
20230801,서울특별시,11,강동구,11740,충청남도,44,25,105,25,55,137,15,198,18,133,65,26
20230801,서울특별시,11,강동구,11740,전라북도,45,19,67,13,39,104,14,149,7,116,53,17
20230801,서울특별시,11,강동구,11740,전라남도,46,12,68,13,37,131,17,165,8,102,49,21
20230801,서울특별시,11,강동구,11740,경상북도,47,34,74,15,61,175,28,239,5,121,62,23
20230801,서울특별시,11,강동구,11740,경상남도,48,29,107,25,66,165,21,343,14,210,96,27
20230801,서울특별시,11,강동구,11740,제주특별자치도,50,10,13,4,14,27,5,31,3,36,23,6
20230801,서울특별시,11,강동구,11740,강원특별자치도,51,16,72,11,43,132,21,230,12,90,49,19
20230801,서울특별시,11,강남구,11680,서울특별시,11,444,2994,800,647,1650,542,1944,217,8929,1972,2981
20230801,서울특별시,11,종로구,11110,강원특별자치도,51,23,137,169,46,78,5,103,8,313,167,33
20230801,서울특별시,11,종로구,11110,제주특별자치도,50,8,44,59,18,20,0,20,3,142,42,3
20230801,서울특별시,11,종로구,11110,경상남도,48,25,240,211,96,136,10,147,23,659,220,68
20230801,서울특별시,11,종로구,11110,경상북도,47,15,166,134,75,91,6,108,11,447,162,34
20230801,서울특별시,11,종로구,11110,전라남도,46,19,140,98,55,76,4,75,9,436,114,34
20230801,서울특별시,11,종로구,11110,전라북도,45,10,119,107,54,80,9,79,9,363,179,40
20230801,서울특별시,11,종로구,11110,충청남도,44,32,197,153,72,80,8,106,13,426,189,42
20230801,서울특별시,11,종로구,11110,충청북도,43,21,139,184,51,82,10,127,6,352,139,41
20230801,서울특별시,11,종로구,11110,경기도,41,175,1419,1681,424,737,83,1023,112,3284,1359,376
20230801,서울특별시,11,종로구,11110,세종특별자치시,36,10,31,60,15,16,4,21,5,73,21,11
20230801,서울특별시,11,종로구,11110,울산광역시,31,14,70,92,34,36,5,59,3,221,84,27
20230801,서울특별시,11,종로구,11110,대전광역시,30,22,121,168,50,80,11,78,7,376,162,41
20230801,서울특별시,11,종로구,11110,광주광역시,29,16,151,106,36,65,12,113,9,443,131,34
20230801,서울특별시,11,종로구,11110,인천광역시,28,37,252,413,106,142,14,220,19,644,268,89
20230801,서울특별시,11,종로구,11110,대구광역시,27,17,178,144,75,107,11,105,16,560,193,56
20230801,서울특별시,11,종로구,11110,부산광역시,26,39,297,213,99,129,14,157,15,833,268,83
20230801,서울특별시,11,종로구,11110,서울특별시,11,151,1106,1419,381,573,61,808,63,2565,1124,342
20230801,서울특별시,11,도봉구,11320,부산광역시,26,5,70,14,144,84,25,50,9,335,115,50
20230801,서울특별시,11,도봉구,11320,대구광역시,27,10,62,4,87,80,24,52,9,244,79,29
20230801,서울특별시,11,도봉구,11320,인천광역시,28,20,93,16,157,100,39,74,20,376,109,54
20230801,서울특별시,11,도봉구,11320,광주광역시,29,9,34,6,85,62,16,25,13,185,57,24
20230801,서울특별시,11,도봉구,11320,대전광역시,30,4,23,7,79,46,13,22,0,139,57,26
20230801,서울특별시,11,도봉구,11320,울산광역시,31,9,24,0,51,38,7,10,10,120,55,7
20230801,서울특별시,11,도봉구,11320,세종특별자치시,36,0,14,3,24,9,4,14,5,34,8,5
20230801,서울특별시,11,도봉구,11320,경기도,41,96,483,149,790,505,188,288,78,1907,557,226
20230801,서울특별시,11,도봉구,11320,충청북도,43,14,32,6,93,59,9,56,7,185,53,24
20230801,서울특별시,11,도봉구,11320,충청남도,44,9,62,19,130,86,28,50,10,242,83,36
20230801,서울특별시,11,도봉구,11320,전라북도,45,8,32,12,91,43,22,30,4,176,56,11
20230801,서울특별시,11,도봉구,11320,전라남도,46,8,35,7,107,58,18,36,7,171,66,23
20230801,서울특별시,11,도봉구,11320,경상북도,47,9,60,7,122,76,31,42,13,255,121,27
20230801,서울특별시,11,도봉구,11320,경상남도,48,15,79,15,198,98,43,55,12,338,127,30
20230801,서울특별시,11,도봉구,11320,제주특별자치도,50,0,5,7,12,11,10,6,0,36,13,6
20230801,서울특별시,11,도봉구,11320,강원특별자치도,51,11,44,14,109,54,25,43,4,179,66,13
20230801,서울특별시,11,용산구,11170,서울특별시,11,116,739,209,4426,624,112,431,90,1256,336,180
20230801,서울특별시,11,용산구,11170,부산광역시,26,22,186,37,986,193,13,115,23,222,74,43
20230801,서울특별시,11,용산구,11170,대구광역시,27,16,118,21,678,96,18,87,13,154,46,40
20230801,서울특별시,11,용산구,11170,인천광역시,28,17,177,38,1102,178,19,99,40,236,48,46
20230801,서울특별시,11,용산구,11170,광주광역시,29,5,90,9,431,68,8,46,11,109,28,19
20230801,서울특별시,11,용산구,11170,대전광역시,30,12,105,19,579,95,11,71,12,84,28,30
20230801,서울특별시,11,용산구,11170,울산광역시,31,4,55,6,285,43,5,28,10,60,14,16
20230801,서울특별시,11,용산구,11170,세종특별자치시,36,7,19,10,132,26,4,14,4,33,4,0
20230801,서울특별시,11,용산구,11170,경기도,41,102,1017,205,5609,934,122,518,136,1328,361,229
20230801,서울특별시,11,용산구,11170,충청북도,43,9,86,22,585,106,13,58,12,86,27,21
20230801,서울특별시,11,용산구,11170,충청남도,44,15,139,27,766,102,11,89,15,112,30,26
20230801,서울특별시,11,용산구,11170,전라북도,45,14,90,17,456,89,8,69,10,90,28,22
20230801,서울특별시,11,용산구,11170,전라남도,46,9,87,15,491,70,11,67,11,80,28,11
20230801,서울특별시,11,용산구,11170,경상북도,47,15,147,30,722,105,14,101,13,133,39,30
20230801,서울특별시,11,용산구,11170,경상남도,48,16,156,22,980,138,22,104,18,164,55,42
20230801,서울특별시,11,용산구,11170,제주특별자치도,50,0,33,6,131,16,0,11,5,36,7,0
20230801,서울특별시,11,용산구,11170,강원특별자치도,51,7,92,20,524,89,10,58,29,90,28,26
20230801,서울특별시,11,중랑구,11260,강원특별자치도,51,35,144,45,26,192,89,144,21,236,126,82
