SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469609.274692, -4.962731, -7.334487, -7.956680, 0.314650, 0.158886, 0.327757, -75.915176, -44.920349, -640.511719
1733469609.284684, -4.931158, -7.638700, -8.128614, 0.451308, 0.083625, 0.444206, -75.840042, -44.838791, -640.372192
1733469609.294682, -5.066580, -7.836222, -8.399608, 0.509511, 0.140706, 0.545848, -75.758438, -44.680435, -640.765076
1733469609.304718, -5.443816, -8.049007, -8.663868, 0.551264, 0.236290, 0.593758, -76.054581, -44.536133, -640.599121
1733469609.313892, -6.879738, -8.742427, -9.355343, 0.606078, 0.383469, 0.479726, -75.896118, -44.613647, -641.216492
1733469609.324714, -7.918972, -9.335740, -9.743054, 0.757531, 0.368058, 0.322575, -75.867401, -44.651962, -640.881470
1733469609.334706, -8.012046, -8.946533, -9.783007, 1.020692, 0.234466, 0.180750, -75.863892, -44.917603, -640.196472
1733469609.344700, -8.018780, -8.784775, -9.621399, 1.335262, 0.019526, 0.058898, -75.902939, -45.166779, -640.716370
1733469609.354696, -7.842507, -8.710854, -9.186252, 1.628762, -0.234500, -0.032064, -75.764313, -45.918716, -639.977844
1733469609.364696, -7.781155, -8.464101, -8.591144, 1.868240, -0.448181, -0.096713, -75.960938, -46.348190, -640.391724
1733469609.374704, -7.976432, -8.494029, -8.106168, 2.048965, -0.551675, -0.179421, -76.022003, -47.030243, -639.444275
1733469609.384697, -8.049156, -8.318205, -7.676559, 2.207883, -0.537017, -0.234268, -76.151276, -47.892258, -638.805359
1733469609.394692, -7.950994, -7.978677, -6.763919, 2.304455, -0.485087, -0.266555, -76.264206, -48.412521, -639.146240
1733469609.404693, -8.113650, -7.899519, -5.227141, 2.276151, -0.506216, -0.346446, -76.442169, -49.265503, -637.841370
1733469609.414695, -8.403498, -7.991546, -3.654599, 2.147532, -0.657510, -0.503956, -76.871597, -49.937546, -637.884155
1733469609.424692, -8.578275, -7.855376, -2.875287, 2.052281, -0.856147, -0.682882, -76.763962, -51.018066, -637.482666
1733469609.434685, -8.520216, -7.649474, -2.385672, 2.013447, -1.095091, -0.849134, -76.910278, -51.863068, -636.044067
