SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469659.221480, 1.359907, -1.608455, 1.736544, -2.036628, -3.059468, 0.053778, -80.173447, -60.683762, -613.618774
1733469659.231488, 1.747468, -0.918625, 1.417667, -2.103126, -3.202614, 0.270335, -80.293854, -60.470734, -612.053589
1733469659.241282, 2.110189, 0.128988, 0.967108, -2.152063, -3.294829, 0.580902, -80.449844, -60.070770, -611.824097
1733469659.251513, 2.379388, 1.052850, 0.368258, -2.201363, -3.283257, 0.959990, -80.256531, -59.709442, -610.374878
1733469659.261487, 2.685097, 1.668310, -0.295085, -2.250035, -3.181452, 1.409893, -80.336639, -59.050980, -609.128723
1733469659.271007, 2.904765, 2.212542, -0.751181, -2.306428, -3.045303, 1.899704, -80.336639, -59.050980, -609.128723
1733469659.281485, 2.859275, 2.978985, -1.236605, -2.362216, -2.885492, 2.409096, -80.617310, -56.502335, -606.832397
1733469659.291477, 2.706795, 4.134038, -1.781885, -2.396700, -2.685082, 2.965809, -80.973740, -55.140060, -607.075989
1733469659.301483, 2.303222, 5.269039, -2.141913, -2.445070, -2.443824, 3.565650, -81.037308, -53.116898, -605.970703
1733469659.311469, 1.461062, 6.426785, -2.571821, -2.533873, -2.174934, 4.184294, -81.152985, -51.281021, -604.995972
1733469659.321493, 0.264110, 7.858967, -3.250428, -2.659660, -1.813238, 4.807726, -81.152985, -51.281021, -604.995972
1733469659.331492, -1.161038, 8.846425, -4.211850, -2.861256, -1.325236, 5.379110, -81.428940, -48.649567, -605.116821
1733469659.341488, -3.125331, 9.313594, -5.198410, -3.122393, -0.876968, 5.795159, -81.566772, -46.045685, -604.737122
1733469659.351526, -5.284452, 9.773430, -6.628048, -3.261034, -0.662628, 6.000327, -81.758148, -43.253937, -605.237122
1733469659.361476, -7.562086, 10.349386, -8.307431, -3.095638, -0.801250, 6.020170, -81.616455, -40.515167, -604.721802
1733469659.370825, -9.546131, 11.554866, -9.758916, -2.658347, -1.202154, 5.977848, -81.019714, -37.888763, -604.405579
1733469659.381476, -11.091139, 12.991686, -11.045649, -2.095937, -1.707241, 5.959167, -80.359116, -35.098541, -603.011108
1733469659.391476, -12.382362, 13.893103, -12.577639, -1.507148, -2.064654, 5.990703, -78.824554, -31.960114, -601.594604
1733469659.401485, -13.582755, 14.804396, -14.553604, -1.010276, -2.059125, 6.141907, -77.550476, -29.071014, -600.755310
1733469659.411543, -15.053244, 16.005537, -16.482732, -0.647139, -1.720628, 6.326645, -76.291550, -26.177780, -599.864929
1733469659.421472, -16.900520, 16.710181, -18.152987, -0.272499, -1.281803, 6.435647, -75.006058, -23.256104, -598.593262
1733469659.431472, -19.007417, 17.068862, -19.425056, 0.187912, -1.006905, 6.428310, -73.660553, -20.214890, -598.457520
1733469659.441476, -21.082292, 17.415872, -20.458004, 0.789183, -0.953910, 6.240802, -72.057983, -17.381210, -597.918701
1733469659.451478, -22.562059, 17.027562, -21.321264, 1.539062, -1.059716, 5.943609, -70.438141, -14.780640, -598.458069
1733469659.461487, -23.976433, 16.048633, -21.774067, 2.348832, -1.164452, 5.549168, -68.831131, -12.318985, -597.697998
1733469659.471486, -25.302073, 15.173103, -21.803097, 3.138999, -1.155466, 5.075679, -67.092560, -9.894012, -598.821045
1733469659.481480, -25.958832, 14.538790, -21.054160, 3.918486, -1.189600, 4.605646, -65.391998, -7.826035, -599.527588
1733469659.491477, -26.243892, 14.298023, -19.862297, 4.751932, -1.270121, 4.219916, -63.697510, -5.788208, -600.581299
1733469659.501468, -26.598832, 14.381221, -18.705748, 5.655430, -1.214833, 3.998040, -61.828186, -3.643005, -601.682068
1733469659.511487, -27.914296, 14.953735, -16.857574, 6.475566, -0.920481, 3.882680, -60.245712, -1.863251, -603.117126
1733469659.521468, -30.279169, 15.710302, -13.945925, 7.014394, -0.389360, 3.712549, -58.364166, -0.145584, -606.304565
1733469659.531477, -32.727390, 16.090083, -11.101015, 7.227275, 0.373068, 3.482007, -57.099136, 1.513336, -608.959961
1733469659.541467, -35.645623, 15.919645, -7.970746, 7.068707, 1.219937, 3.073528, -56.148743, 2.373581, -612.038696
1733469659.551473, -38.011243, 14.748881, -4.203171, 6.571715, 1.744082, 2.406441, -55.322906, 3.041016, -615.238770
1733469659.561484, -38.757486, 13.532626, -1.376666, 6.092997, 1.652024, 1.598293, -54.667297, 3.305435, -618.007141
1733469659.571484, -38.462251, 13.021614, -0.285209, 5.932001, 1.014548, 0.753976, -54.380905, 3.282761, -620.816833
1733469659.581476, -37.543776, 12.724583, 0.041450, 6.023328, 0.115507, -0.104079, -54.125839, 2.757568, -623.731934
1733469659.591469, -36.443939, 12.509554, -0.155025, 6.231990, -0.598029, -0.898987, -54.719803, 2.024612, -626.155396
1733469659.601474, -35.252674, 12.430545, 0.081702, 6.356524, -0.924772, -1.650271, -55.865387, 0.931778, -628.009155
1733469659.611484, -33.518225, 12.556989, 1.404648, 6.307738, -1.066206, -2.360496, -57.127029, -0.718460, -630.338684
1733469659.621478, -31.128961, 13.058275, 3.096900, 6.125065, -1.188890, -2.965959, -58.367599, -2.422089, -632.132507
1733469659.631467, -28.500277, 13.894450, 4.203320, 5.950040, -1.271325, -3.386363, -60.028976, -4.607590, -633.748962
1733469659.641477, -26.377668, 14.417134, 5.024232, 5.794814, -1.287267, -3.668210, -61.930344, -7.030258, -636.026611
1733469659.651472, -25.009082, 13.893103, 6.059425, 5.588441, -1.260531, -3.960169, -63.882706, -9.386002, -636.955261
1733469659.661470, -23.913735, 12.879458, 7.225102, 5.289353, -1.295918, -4.334152, -66.021378, -12.074753, -638.260071
1733469659.671469, -22.362143, 11.716624, 8.084770, 4.913870, -1.372441, -4.770591, -67.965302, -15.093658, -639.150574
1733469659.681472, -20.091542, 10.925790, 8.654440, 4.470310, -1.432604, -5.189027, -69.939743, -18.184631, -639.717896
1733469659.691458, -17.412729, 10.645967, 9.325116, 3.940722, -1.523954, -5.506997, -71.648636, -21.507568, -639.729492
1733469659.701486, -14.604630, 10.397270, 9.856779, 3.361881, -1.703790, -5.686808, -73.210861, -24.559464, -639.692749
1733469659.711529, -12.158504, 9.957784, 9.803657, 2.776956, -1.912238, -5.767513, -75.011948, -27.553879, -638.902649
1733469659.721466, -10.125827, 9.477896, 9.512014, 2.225211, -2.157853, -5.792423, -76.442307, -30.630005, -638.917847
1733469659.731473, -8.375666, 8.801534, 9.010129, 1.719660, -2.450003, -5.779474, -77.717392, -33.673416, -637.635193
1733469659.741461, -7.048829, 7.939472, 8.312668, 1.285864, -2.769612, -5.740541, -78.760040, -36.797958, -636.240967
1733469659.751527, -6.138583, 7.343615, 7.345710, 0.923046, -3.015729, -5.697813, -79.686707, -39.454758, -634.819336
1733469659.761461, -5.208436, 7.036708, 6.302437, 0.593119, -3.081853, -5.647701, -80.156723, -42.283035, -633.275635
1733469659.770984, -4.181772, 6.861333, 5.623531, 0.267178, -3.011079, -5.550626, -80.916443, -44.939865, -631.926575
1733469659.781529, -3.309236, 6.884078, 5.149628, -0.036973, -2.894251, -5.386415, -81.210968, -47.499176, -630.186646
1733469659.791460, -2.593519, 6.848165, 4.647744, -0.312275, -2.719061, -5.213012, -81.210724, -50.000336, -628.468994
1733469659.801459, -2.004845, 6.699724, 4.340538, -0.587210, -2.505690, -5.044450, -81.313141, -52.318924, -628.039124
1733469659.811462, -1.471985, 6.518364, 4.155436, -0.867460, -2.302823, -4.886897, -80.951523, -54.543976, -627.696045
1733469659.821469, -0.956035, 6.264429, 4.083161, -1.115495, -2.210637, -4.738872, -80.318802, -56.860657, -627.097412
1733469659.831470, -0.461183, 6.044761, 4.087950, -1.322664, -2.261100, -4.599750, -80.337112, -58.749771, -625.814392
1733469659.841472, -0.023044, 5.681291, 3.749469, -1.507505, -2.349359, -4.476734, -79.448578, -60.814392, -625.176575
1733469659.851467, 0.219668, 5.268740, 3.237260, -1.663137, -2.444371, -4.363539, -78.886398, -62.558487, -624.406738
1733469659.860759, 0.609773, 5.196465, 2.771588, -1.753570, -2.598059, -4.203731, -78.416031, -64.253464, -623.574341
1733469659.871471, 1.412729, 5.214272, 2.300229, -1.766379, -2.813621, -3.996363, -77.541641, -65.924896, -622.807800
1733469659.881470, 2.289455, 4.884770, 1.901894, -1.717221, -3.074550, -3.759479, -76.909393, -67.393555, -621.850281
1733469659.891475, 2.977788, 4.597615, 1.724873, -1.625015, -3.424727, -3.472145, -76.234314, -68.950760, -620.332275
1733469659.901475, 3.481020, 4.231751, 1.469591, -1.517117, -3.800188, -3.158076, -75.514740, -69.936951, -620.029724
1733469659.911458, 3.876362, 3.675548, 1.028459, -1.408896, -4.101358, -2.821089, -75.192764, -70.953247, -618.291260
1733469659.921472, 4.104709, 3.224541, 0.493804, -1.311075, -4.250510, -2.460578, -74.250198, -71.790604, -616.668152
1733469659.931457, 4.411765, 2.700659, -0.073921, -1.254357, -4.188731, -2.080763, -73.712555, -72.560043, -615.829346
1733469659.941460, 4.828805, 2.177975, -0.308702, -1.249822, -3.996707, -1.668806, -73.248047, -73.255936, -614.654175
1733469659.951536, 5.311985, 1.747618, -0.276530, -1.286068, -3.768164, -1.213893, -73.111557, -73.528809, -613.699463
1733469659.961465, 5.743989, 1.650952, -0.128838, -1.377835, -3.511383, -0.733476, -72.801315, -73.952850, -613.312927
1733469659.971451, 5.935974, 1.804031, 0.206500, -1.543788, -3.262933, -0.245078, -72.656342, -73.947845, -612.476929
1733469659.981471, 6.068403, 2.184559, 0.582689, -1.783175, -3.038477, 0.252988, -72.617966, -73.953125, -612.486389
1733469659.991481, 6.173150, 2.497152, 0.600795, -2.055852, -2.806188, 0.763994, -73.012314, -73.673203, -611.663513
1733469660.001248, 6.233753, 2.672378, 0.398635, -2.306719, -2.570156, 1.286058, -73.491745, -73.080475, -612.220459
1733469660.011456, 6.102970, 2.812439, 0.189740, -2.542049, -2.355072, 1.810198, -74.120148, -72.185104, -612.417786
1733469660.020974, 5.962011, 2.808399, -0.192284, -2.794477, -2.126955, 2.337493, -74.692001, -71.319870, -612.798462
1733469660.031452, 5.678448, 2.974496, -0.806397, -3.052727, -1.862823, 2.859220, -75.597687, -69.989426, -612.867859
1733469660.041454, 4.245069, 4.959289, -2.189946, -3.514794, -1.383618, 3.762397, -76.738159, -68.387268, -613.403809
1733469660.051462, 3.808127, 6.068403, -2.936788, -3.592332, -1.349565, 4.202631, -77.716202, -66.798401, -613.086304
1733469660.061448, 3.411288, 7.388057, -3.617040, -3.534139, -1.447795, 4.690946, -78.646179, -64.718796, -613.929138
1733469660.071455, 2.981230, 8.758588, -4.254496, -3.415045, -1.587510, 5.267599, -79.321060, -62.456848, -614.402222
1733469660.081451, 2.611924, 9.896283, -4.789600, -3.365609, -1.684119, 5.941670, -80.567001, -59.769699, -614.131348
1733469660.091450, 1.540070, 10.811766, -5.123741, -3.438699, -1.853207, 6.583050, -81.642883, -56.652359, -614.027954
1733469660.101451, -0.258723, 12.210129, -5.895722, -3.506114, -2.066108, 7.120697, -82.581802, -53.279297, -613.819092
1733469660.111447, -2.578555, 13.700520, -7.134272, -3.411134, -2.432996, 7.496759, -83.318085, -49.438156, -612.749390
1733469660.121453, -5.283853, 14.862456, -8.357559, -3.037716, -3.119429, 7.713620, -83.465454, -45.777405, -612.050537
1733469660.131465, -8.228721, 15.802629, -10.232369, -2.356889, -3.862340, 7.783537, -83.110245, -41.773132, -610.072327
