SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469956.269454, -8.493580, -4.221726, -4.711041, -0.619063, 1.168686, -1.775841, -12.771408, -72.074982, -648.665527
1733469956.279448, -7.772327, -3.008913, -4.241328, 0.036417, 0.743195, -2.154122, -11.753494, -71.524063, -647.707092
1733469956.289443, -7.359477, -2.138920, -3.433734, 0.578545, 0.333700, -2.537448, -10.873581, -70.950668, -647.711365
1733469956.299505, -6.921936, -1.591097, -3.049016, 0.989482, 0.127260, -2.925506, -9.885544, -70.674530, -647.763855
1733469956.309445, -6.044012, -0.712574, -2.578106, 1.274050, 0.072415, -3.253010, -8.905716, -70.116913, -646.174866
1733469956.319445, -4.522497, 0.327407, -1.972224, 1.462231, 0.102328, -3.456630, -7.890717, -69.350021, -646.474487
1733469956.329494, -2.320281, 1.457770, -1.371129, 1.582420, 0.121856, -3.458933, -6.871384, -68.917267, -646.189575
1733469956.339453, 0.105046, 2.475754, -0.694169, 1.654941, 0.064374, -3.284004, -6.070435, -68.343353, -645.230103
1733469956.349457, 1.896208, 2.972551, 0.105943, 1.683816, -0.135746, -3.009652, -5.647079, -67.863861, -645.350769
1733469956.358763, 2.976741, 3.141193, 0.544831, 1.684997, -0.301454, -2.721730, -5.195602, -67.551376, -645.276733
1733469956.369488, 3.679589, 3.118148, 0.541987, 1.660015, -0.343172, -2.445880, -4.913895, -67.375626, -644.807373
1733469956.379447, 4.354005, 2.985420, 0.603638, 1.570242, -0.218118, -2.182343, -4.467041, -66.876495, -644.148376
1733469956.389469, 5.414487, 2.961927, 0.810288, 1.410594, 0.030220, -1.902249, -4.290573, -66.668991, -644.128357
1733469956.399497, 7.067683, 3.345149, 1.364994, 1.158543, 0.323041, -1.575440, -3.843765, -66.344116, -643.270813
1733469956.409458, 9.096919, 3.780145, 1.550545, 0.826376, 0.638800, -1.181401, -4.036179, -66.253464, -642.723145
1733469956.419453, 11.138425, 4.128651, 1.410035, 0.531240, 0.862978, -0.806749, -4.166916, -66.172577, -642.996948
1733469956.429451, 13.040019, 3.966743, 1.325789, 0.421825, 1.143242, -0.540545, -4.211365, -66.310730, -642.549133
1733469956.439441, 15.826272, 3.435081, 1.401955, 0.445899, 1.362742, -0.229487, -4.481842, -66.612366, -642.080444
1733469956.449508, 19.245042, 2.827103, 3.165434, 0.443647, 1.171877, 0.139736, -5.468079, -66.786026, -642.117676
1733469956.459482, 22.111649, 1.399561, 5.599738, 0.346008, 0.676449, 0.353195, -5.336975, -66.983627, -642.390991
1733469956.469468, 24.740483, -0.303016, 7.552808, 0.163197, -0.141201, 0.619616, -6.141891, -67.378128, -642.613892
1733469956.479448, 26.778248, -1.334169, 8.174852, -0.010778, -0.867817, 0.971740, -6.915649, -67.860641, -642.985718
1733469956.489484, 28.425608, -3.307440, 7.031920, -0.116198, -1.261894, 1.346876, -7.563934, -68.077972, -643.279175
1733469956.499445, 30.492852, -6.307375, 5.670816, -0.190070, -1.511201, 1.930366, -8.121552, -68.810944, -643.805420
1733469956.509457, 30.971243, -7.980922, 4.756680, -0.289105, -1.566521, 2.618156, -9.223221, -69.643219, -644.635315
1733469956.519456, 29.274652, -7.978976, 4.087202, -0.497191, -1.306885, 3.228239, -10.652634, -70.511322, -645.119019
1733469956.529449, 27.417051, -8.150012, 3.304896, -0.868859, -0.750493, 3.616419, -12.154556, -71.238007, -645.139771
1733469956.539437, 25.723153, -8.280346, 3.094805, -1.361502, -0.210556, 3.824186, -13.009995, -71.838211, -646.032104
1733469956.549454, 24.204780, -8.148516, 3.422212, -1.858379, 0.024948, 3.982523, -13.275818, -72.252136, -646.484253
1733469956.559438, 21.787834, -7.044938, 3.634548, -2.316324, 0.048899, 4.211083, -13.864548, -72.521988, -647.219360
1733469956.569443, 16.837822, -4.586542, 3.596091, -2.920820, 0.189965, 4.340956, -15.606216, -72.647171, -648.520569
1733469956.579457, 12.028170, -5.992986, 2.884115, -3.676642, 0.040242, 4.069298, -17.399078, -72.397690, -649.900818
1733469956.589441, 8.139089, -10.781389, -0.022446, -4.048090, -0.350597, 3.219882, -18.238449, -71.782135, -651.258972
1733469956.599489, 4.660613, -13.492075, -6.062867, -3.469399, -0.529473, 2.155529, -18.175232, -71.327240, -652.297729
1733469956.609439, 3.415478, -13.133393, -12.059893, -1.981088, -0.561591, 1.268080, -17.967728, -71.055450, -652.322693
1733469956.619437, 3.699341, -12.137256, -14.885650, -0.007501, -0.838991, 0.783021, -17.747665, -71.480789, -651.838623
1733469956.629435, 3.958513, -11.119570, -14.447361, 1.812162, -1.256158, 0.679604, -17.715515, -72.360062, -650.973755
1733469956.639122, 2.446874, -9.700856, -11.178827, 2.995539, -1.510267, 0.733403, -17.858978, -73.368927, -650.309753
1733469956.649438, -0.706589, -8.984691, -7.151929, 3.473830, -1.338850, 0.775040, -17.979553, -74.800522, -648.928528
1733469956.659455, -4.287417, -9.155128, -3.406799, 3.280692, -0.879898, 0.702337, -18.494568, -75.933701, -647.821167
1733469956.669445, -7.410054, -9.512313, 0.243760, 2.539088, -0.353960, 0.469421, -18.404846, -76.589691, -646.892090
1733469956.679451, -9.620052, -9.235034, 2.751686, 1.543963, -0.025599, 0.116131, -18.273651, -77.086441, -646.777832
1733469956.689439, -11.215189, -8.443152, 3.728969, 0.674001, 0.131193, -0.316233, -17.758133, -77.066742, -646.704956
1733469956.699432, -11.505037, -8.022072, 2.722207, 0.073668, 0.251148, -0.769915, -17.577316, -76.799072, -645.908508
1733469956.709433, -10.481067, -6.932411, 1.024569, -0.281471, 0.406600, -1.095649, -16.596786, -76.424377, -646.344604
1733469956.719461, -8.900744, -5.541080, -0.527622, -0.477311, 0.567641, -1.256856, -16.082367, -76.043564, -646.147827
1733469956.729434, -7.655759, -4.681412, -1.984195, -0.574825, 0.666860, -1.309039, -15.653412, -75.501892, -646.618408
1733469956.739442, -7.416937, -4.217985, -2.967014, -0.555243, 0.637219, -1.418045, -15.054138, -75.242752, -646.666809
1733469956.749443, -7.712172, -4.222773, -4.255993, -0.357928, 0.654716, -1.647729, -14.406799, -74.691483, -646.584717
1733469956.759437, -7.544878, -4.273051, -5.804143, 0.017910, 0.879918, -1.933332, -13.314133, -74.409576, -646.068176
1733469956.769445, -6.718279, -3.996371, -6.529437, 0.471620, 1.162825, -2.223437, -12.355743, -74.159195, -645.493347
1733469956.779443, -5.172822, -3.478176, -5.782296, 0.883724, 1.208834, -2.472630, -11.613846, -73.980820, -645.226318
1733469956.789435, -3.418920, -2.918831, -4.341137, 1.225782, 1.013924, -2.676690, -10.291901, -73.553253, -644.324463
1733469956.799434, -1.867028, -2.411859, -3.211073, 1.505976, 0.742879, -2.841727, -9.311157, -73.365189, -643.201172
1733469956.809440, -0.446519, -1.795202, -2.326715, 1.740952, 0.431005, -2.917145, -8.257339, -72.804565, -643.232544
1733469956.819431, 1.324742, -1.009605, -1.441609, 1.928921, 0.140784, -2.858376, -7.555069, -72.397842, -642.475586
1733469956.829432, 3.340061, -0.443825, -0.856077, 2.013726, -0.030186, -2.641102, -6.744690, -72.302429, -641.991943
1733469956.839438, 5.061941, 0.057610, -0.271742, 1.969882, -0.134756, -2.300264, -6.405533, -72.164536, -641.417969
1733469956.849428, 6.215647, 0.253336, 0.488716, 1.820676, -0.205479, -1.922053, -6.104691, -71.927521, -640.919983
