SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733470072.633931, 0.290746, -10.765228, -0.075417, 0.183483, -0.492827, -0.234099, -9.136734, -78.658188, -632.425354
1733470072.643915, 0.484227, -10.733056, 0.061651, 0.225424, -0.640896, -0.248384, -8.935394, -78.468903, -632.090942
1733470072.653003, 0.674716, -10.826131, -0.122104, 0.218308, -0.623705, -0.184017, -8.850616, -78.443771, -632.287964
1733470072.663960, 0.893935, -10.790817, -0.380379, 0.165523, -0.436102, -0.055636, -9.133408, -78.538498, -631.887024
1733470072.673943, 0.755071, -10.980407, -0.562937, 0.070914, -0.263229, 0.023247, -9.097900, -78.761734, -632.812439
1733470072.683964, -0.263811, -11.603349, -0.908450, 0.029270, -0.166060, -0.003297, -9.041183, -78.677887, -632.841431
1733470072.693945, -0.982820, -11.889007, -1.887828, 0.090077, -0.040022, -0.119510, -9.003647, -78.757919, -631.951538
1733470072.703954, -1.952172, -12.557139, -2.110189, 0.318833, -0.171696, -0.328578, -9.120377, -78.889893, -632.876221
1733470072.713968, -2.982427, -13.766061, -1.714997, 0.645525, -0.568099, -0.736730, -9.420380, -78.878311, -632.014893
1733470072.723947, -3.448099, -13.812598, -1.114501, 0.942940, -1.184929, -1.146071, -8.801712, -78.424316, -632.439453
1733470072.733794, -2.784905, -13.461997, -0.889596, 1.205170, -1.807091, -1.502082, -8.494385, -78.104614, -632.731628
1733470072.743981, -1.940201, -13.220183, -1.228525, 1.448791, -2.388491, -1.745956, -8.212723, -77.985504, -631.967896
1733470072.753928, -0.665438, -12.566416, -2.026841, 1.698504, -2.787610, -1.851671, -7.443634, -77.624649, -632.933777
1733470072.763942, 0.413000, -11.594071, -3.105130, 1.980437, -2.969097, -1.792643, -7.242584, -77.615341, -632.572144
1733470072.773933, 1.003470, -10.903045, -3.874566, 2.318373, -2.923953, -1.678391, -7.307861, -77.364655, -632.636780
