SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469277.881435, -3.589357, -2.900126, -8.374917, 0.076061, -0.285439, 0.045552, , , 
1733469277.891450, -3.299210, -2.818275, -8.491784, 0.122992, -0.333591, 0.056618, -61.495880, -25.169861, -656.512695
1733469277.901276, -3.035249, -2.602647, -8.700678, 0.119439, -0.244063, 0.092567, -61.358932, -25.194641, -656.656982
1733469277.911449, -2.879177, -2.472612, -8.889371, 0.064577, -0.093565, 0.139650, -61.093658, -25.302048, -656.607849
1733469277.920912, -3.097199, -2.434005, -8.936657, 0.009986, 0.005951, 0.145182, -61.499603, -25.349045, -656.814697
1733469277.931430, -3.643975, -2.576760, -8.949077, -0.027304, 0.146262, 0.154326, -61.083313, -25.339874, -657.081177
1733469277.941443, -3.778649, -2.461838, -9.170541, -0.083035, 0.286984, 0.140405, -61.195770, -25.143982, -656.374207
1733469277.950486, -4.013879, -2.620753, -9.312696, -0.147017, 0.388615, 0.118757, -60.875854, -25.219803, -656.832031
1733469277.961463, -3.969586, -2.628085, -9.393351, -0.191595, 0.446172, 0.123063, -60.589279, -25.129150, -656.140991
1733469277.971460, -3.759346, -2.527978, -9.471462, -0.198423, 0.462861, 0.153891, -60.556763, -25.028458, -656.983643
1733469277.981433, -3.581576, -2.453159, -9.554361, -0.157477, 0.433928, 0.183169, -60.232086, -25.006882, -656.049194
1733469277.991450, -3.529951, -2.434454, -9.686940, -0.077794, 0.375627, 0.196536, -60.295959, -24.756958, -656.133789
1733469278.000489, -3.538032, -2.527529, -9.725397, 0.024707, 0.290162, 0.182747, -60.135574, -24.514206, -656.878296
1733469278.011246, -3.614796, -2.600253, -9.633220, 0.127013, 0.196155, 0.148709, -59.845901, -24.741943, -656.629456
1733469278.021450, -3.670311, -2.690783, -9.565285, 0.209724, 0.123900, 0.101896, -59.841461, -24.741837, -657.242737
1733469278.031442, -3.654300, -2.676717, -9.425373, 0.270349, 0.105849, 0.068908, -59.770309, -25.013275, -656.661194
1733469278.040590, -3.535787, -2.607136, -9.296386, 0.290003, 0.145072, 0.065605, -59.683823, -25.046051, -656.990784
1733469278.050664, -3.263147, -2.520047, -9.080908, 0.269643, 0.216740, 0.093545, -59.751907, -25.055588, -657.796997
1733469278.061435, -3.008913, -2.465728, -8.809764, 0.226334, 0.308814, 0.132036, -59.532654, -25.189194, -657.005249
1733469278.071394, -2.833089, -2.459593, -8.611494, 0.173520, 0.418062, 0.172963, -59.313324, -25.227707, -657.924988
1733469278.081444, -2.662502, -2.414103, -8.413225, 0.118307, 0.516361, 0.222431, -59.209229, -25.323273, -657.260498
1733469278.091447, -2.438045, -2.364573, -8.151060, 0.056570, 0.578015, 0.280320, -58.929520, -25.109497, -658.171570
1733469278.101441, -2.243068, -2.292598, -7.822306, -0.013761, 0.623203, 0.346606, -58.330597, -25.306412, -657.608276
1733469278.111419, -2.076072, -2.165555, -7.505523, -0.094187, 0.666713, 0.430746, -58.093018, -25.109879, -658.602112
1733469278.121451, -1.702726, -1.944840, -6.881684, -0.183674, 0.697087, 0.530803, -57.843262, -24.613358, -658.640320
1733469278.131425, -1.570746, -1.887828, -6.644508, -0.275789, 0.728884, 0.635644, -57.699097, -24.685135, -657.870483
1733469278.141461, -1.473332, -1.869423, -6.489334, -0.373655, 0.767908, 0.738598, -57.036179, -24.187973, -658.404541
1733469278.151427, -1.409586, -1.806724, -6.360795, -0.462163, 0.782993, 0.819747, -56.516083, -23.911530, -658.856079
1733469278.161419, -1.334468, -1.680879, -6.353613, -0.513787, 0.815830, 0.888246, -56.038559, -23.495087, -658.236084
1733469278.171428, -1.164779, -1.662623, -6.219088, -0.541630, 0.868812, 0.973798, -55.705719, -22.979660, -659.152832
1733469278.181421, -1.184681, -1.845630, -5.876867, -0.575378, 0.888138, 1.065627, -55.144348, -22.530609, -659.166382
1733469278.191426, -1.538723, -2.011129, -5.476886, -0.617441, 0.888380, 1.136538, -54.636429, -22.334030, -659.191162
1733469278.200520, -1.538723, -2.011129, -5.476886, -0.675459, 0.903516, 1.144687, -54.025513, -21.734802, -660.142883
1733469278.211428, -2.564340, -2.657863, -4.342783, -0.782688, 0.871257, 1.071085, -53.377487, -21.177902, -658.588196
1733469278.221422, -2.661155, -2.748095, -3.747225, -0.945443, 0.781670, 0.962027, -53.010941, -20.494354, -659.102844
1733469278.231419, -2.703353, -2.246509, -3.209727, -1.159932, 0.680272, 0.862867, -52.457626, -19.857880, -658.930908
1733469278.241425, -2.541744, -1.569549, -2.685696, -1.407644, 0.565200, 0.826430, -51.813492, -19.149704, -657.831421
1733469278.251426, -2.280627, -0.907702, -2.277933, -1.698566, 0.460656, 0.908773, -51.037796, -18.217316, -658.247314
1733469278.261426, -2.381931, -0.429610, -1.972822, -2.036690, 0.363984, 1.058868, -50.741104, -17.082550, -656.744080
1733469278.271424, -2.978387, -0.019154, -1.887978, -2.395218, 0.194440, 1.187962, -50.161575, -15.839813, -656.952942
1733469278.281425, -3.966594, 0.445920, -2.179621, -2.692863, 0.002892, 1.278099, -50.086517, -14.349518, -656.196777
1733469278.291425, -5.136011, 0.649876, -2.549525, -2.906367, -0.149927, 1.279155, -49.957352, -13.281021, -655.148254
1733469278.300748, -6.166865, 0.814178, -2.527678, -3.086874, -0.346271, 1.190643, -49.765396, -11.738449, -654.426208
1733469278.311425, -7.294833, 1.051952, -2.287360, -3.297967, -0.607421, 1.047659, -49.313004, -10.525879, -652.806274
1733469278.321428, -8.456171, 1.303194, -2.038663, -3.557042, -0.904105, 0.866671, -49.390991, -8.783905, -652.394958
1733469278.331424, -9.616610, 1.703325, -2.116923, -3.896918, -1.188968, 0.621505, -49.578888, -7.298874, -650.871826
