SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469459.733600, -4.700416, -1.925237, -6.069002, -0.621063, 0.543730, 0.305314, -63.916489, -21.149231, -650.170349
1733469459.743582, -4.843021, -2.012476, -5.441871, -0.510134, 0.246688, 0.255879, -63.879944, -21.002365, -650.111633
1733469459.753585, -5.045481, -2.289904, -5.017947, -0.387990, -0.092426, 0.152697, -63.832657, -20.743896, -649.838989
1733469459.763634, -5.213224, -2.476502, -4.923975, -0.278170, -0.378173, 0.034462, -63.938812, -20.888397, -649.680786
1733469459.773611, -5.398177, -2.384924, -4.941034, -0.207344, -0.523555, -0.075558, -63.969299, -20.637222, -649.750061
1733469459.783630, -5.439477, -2.159121, -4.960487, -0.202838, -0.539456, -0.121396, -64.043671, -20.540298, -649.642883
1733469459.793633, -5.079748, -2.234688, -4.264223, -0.305931, -0.644390, -0.050641, -64.147491, -20.590607, -648.761963
1733469459.803662, -4.980388, -2.098967, -4.130447, -0.490131, -0.516880, 0.030615, -64.191452, -20.232559, -648.774353
1733469459.813597, -4.971111, -1.449539, -4.393959, -0.734077, -0.311595, 0.169714, -64.134399, -19.793427, -647.666382
1733469459.823614, -5.182998, -0.954838, -4.080917, -0.996852, -0.106764, 0.329867, -64.122025, -19.145523, -647.566772
1733469459.833665, -5.545719, -0.923264, -4.258088, -1.282579, 0.083146, 0.432180, -63.831848, -18.785461, -647.976807
1733469459.843603, -5.961712, -0.938228, -4.308516, -1.518161, 0.127378, 0.493277, -63.878891, -18.348129, -647.462463
1733469459.853613, -6.187515, -0.947056, -4.505289, -1.639693, 0.057582, 0.530442, -63.384323, -17.572006, -647.498291
1733469459.863643, -6.230910, -0.887201, -4.934001, -1.643454, -0.102099, 0.610548, -63.369293, -16.747849, -646.579285
1733469459.873600, -6.233005, -0.682048, -5.479430, -1.596300, -0.094688, 0.717333, -62.942627, -16.058075, -646.133667
1733469459.883589, -6.555025, -0.332794, -8.056937, -1.523640, 0.287382, 0.837551, -62.656204, -15.501404, -646.422852
1733469459.893593, -6.833201, -0.033369, -7.417087, -1.396497, 0.359197, 0.931089, -62.458832, -14.635803, -645.929199
1733469459.903592, -8.046014, -0.702100, -7.510012, -1.353652, 0.573633, 0.848615, -61.958206, -14.031189, -645.891663
1733469459.913597, -8.791209, -1.007809, -6.960393, -1.416697, 0.452596, 0.696677, -61.605652, -13.521164, -644.962158
1733469459.923590, -9.093627, -0.846051, -5.652860, -1.521484, 0.065876, 0.518737, -61.560898, -12.967285, -644.573669
1733469459.933585, -9.731831, -0.938377, -5.791873, -1.592715, -0.389973, 0.307649, -61.368881, -12.439468, -644.654907
1733469459.943641, -10.385598, -1.121833, -6.651840, -1.595653, -0.770965, 0.083398, -61.439819, -12.008698, -643.214355
1733469459.953238, -10.722582, -1.080832, -7.601590, -1.553909, -1.079834, -0.074436, -61.671295, -11.480179, -643.282227
1733469459.963583, -11.036372, -0.939724, -8.262540, -1.475937, -1.422444, -0.175272, -62.014984, -11.185104, -642.472900
