SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469405.560740, -16.921170, 1.196502, -1.805228, -4.410890, -0.287662, -0.205727, -53.253281, -0.825424, -638.055725
1733469405.570740, -18.386272, 2.053626, -2.929006, -4.632837, -0.582870, -0.570212, -53.496353, -0.026138, -635.530762
1733469405.580354, -19.645322, 2.684948, -4.734833, -4.766973, -0.820364, -0.938828, -53.904312, 0.590302, -634.144897
1733469405.590736, -20.714782, 3.805284, -6.772748, -4.813735, -1.074101, -1.292485, -54.502258, 1.113831, -630.896790
1733469405.600753, -21.873576, 5.159804, -9.253739, -4.772523, -1.254909, -1.650091, -55.464645, 1.486038, -629.025574
1733469405.610732, -22.899791, 6.105663, -12.162993, -4.668687, -1.251929, -2.034687, -56.349991, 1.737534, -627.117310
1733469405.620739, -23.779959, 7.265654, -14.801852, -4.554524, -1.158206, -2.473959, -57.506424, 1.475891, -624.434326
1733469405.629794, -24.307881, 8.402301, -17.387740, -4.357314, -0.983840, -2.954309, -58.634293, 0.889145, -623.471985
1733469405.640741, -24.167969, 9.241469, -20.335750, -4.002472, -0.655089, -3.436434, -60.377991, 0.192032, -621.151855
1733469405.650745, -23.323415, 10.134057, -23.024738, -3.515282, -0.288185, -3.869445, -61.861694, -0.916168, -619.471497
1733469405.660735, -22.014086, 11.429470, -24.813656, -2.934251, -0.060921, -4.229903, -63.930054, -2.047333, -619.165649
1733469405.670733, -20.413263, 12.630162, -25.978285, -2.268709, 0.042428, -4.511533, -65.333298, -3.518417, -617.832764
1733469405.680749, -18.630779, 13.550882, -26.727371, -1.565929, 0.124733, -4.700204, -67.094620, -5.146744, -617.964478
1733469405.690733, -16.933440, 14.474595, -26.896312, -0.910370, 0.239533, -4.795580, -69.104050, -6.806503, -617.696716
1733469405.700730, -15.391874, 15.327230, -26.699538, -0.339955, 0.451550, -4.826213, -70.560257, -8.750092, -617.898132
1733469405.710731, -13.870807, 15.721076, -26.241947, 0.160692, 0.773978, -4.814077, -72.356705, -10.739960, -619.163818
1733469405.720731, -12.441319, 15.904083, -25.416695, 0.592936, 1.156147, -4.761158, -73.921463, -12.887466, -619.274048
1733469405.730399, -10.965593, 15.994165, -24.245931, 0.981918, 1.512342, -4.693543, -75.489410, -14.975372, -620.804321
1733469405.740733, -9.588628, 15.903933, -23.014563, 1.357248, 1.838941, -4.646778, -76.692352, -17.187225, -621.261780
1733469405.750738, -8.339004, 15.779734, -21.615601, 1.717591, 2.131702, -4.607903, -77.400528, -19.553925, -623.079590
1733469405.760731, -7.042694, 15.846922, -20.011635, 2.057884, 2.373097, -4.540046, -78.587830, -21.836243, -625.903198
1733469405.770738, -5.629516, 15.909021, -18.270003, 2.376626, 2.529442, -4.427228, -79.341599, -24.228851, -626.462463
1733469405.780744, -4.301632, 15.917251, -16.338930, 2.698904, 2.549960, -4.275836, -79.596848, -26.785904, -629.353027
1733469405.790726, -2.989161, 15.950022, -14.320019, 3.044656, 2.409588, -4.058094, -80.009735, -29.154099, -630.320923
1733469405.800730, -1.575085, 15.724518, -12.488156, 3.355066, 2.203676, -3.777824, -80.296326, -31.522980, -631.097046
1733469405.810721, -0.269797, 15.146618, -10.928034, 3.573917, 2.035641, -3.461149, -80.399002, -33.585922, -633.428711
1733469405.820716, 0.766145, 14.292187, -9.767146, 3.704978, 2.001618, -3.115467, -80.000992, -35.868042, -634.260071
1733469405.830718, 1.704372, 13.401544, -8.953117, 3.775341, 2.142978, -2.699092, -79.886398, -37.749313, -635.382568
1733469405.840723, 2.563891, 12.725182, -7.909694, 3.778631, 2.379860, -2.224757, -79.682251, -39.539246, -636.550903
1733469405.850718, 3.115305, 11.966968, -6.608445, 3.727667, 2.634786, -1.737161, -79.088318, -41.023285, -637.662476
1733469405.860775, 3.523217, 11.225663, -5.394885, 3.642030, 2.886188, -1.250530, -78.592682, -42.599380, -638.880432
1733469405.870715, 3.717746, 10.456376, -4.212897, 3.522542, 3.118416, -0.779835, -77.814301, -43.724213, -641.053101
1733469405.880721, 3.599383, 9.548375, -3.032256, 3.352631, 3.335145, -0.348332, -76.992950, -44.647217, -642.487305
1733469405.890734, 3.343652, 8.821735, -1.871966, 3.149386, 3.497419, 0.028065, -76.222717, -45.323807, -643.091797
1733469405.900723, 3.287239, 8.074744, -0.886304, 2.954286, 3.555584, 0.369708, -75.455338, -46.084885, -643.645386
1733469405.910714, 3.361459, 7.412448, -0.012270, 2.804243, 3.495620, 0.693480, -74.429138, -46.621109, -645.738892
