SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733468545.874444, 1.971625, -8.898799, -2.543540, -0.197168, 0.412906, -0.062264, -45.290024, -72.566544, -654.175476
1733468545.884657, 1.789067, -8.935759, -1.837699, -0.289822, 0.314018, -0.103353, -45.502563, -72.691940, -653.962891
1733468545.893731, 1.564760, -9.181614, -1.481712, -0.468286, 0.123057, -0.186055, -45.378510, -72.322342, -654.551147
1733468545.904320, 1.564760, -9.181614, -1.481712, -0.615309, -0.062747, -0.263645, -45.378510, -72.322342, -654.551147
1733468545.914674, 1.812111, -9.208548, -2.527828, -0.751124, -0.176441, -0.322581, -45.216156, -71.748978, -654.339172
1733468545.924676, 1.622521, -9.384672, -3.423559, -0.981265, 0.013747, -0.369028, -44.627853, -71.233704, -655.918701
1733468545.934668, 1.403152, -9.376741, -4.159925, -1.259743, 0.514432, -0.435828, -44.441711, -70.784439, -655.293518
1733468545.943732, 1.415123, -8.991424, -4.288614, -1.499538, 1.110038, -0.524652, -43.704010, -70.121948, -656.642212
1733468545.954445, 1.775600, -8.610746, -3.817106, -1.634180, 1.459405, -0.614152, -42.982452, -69.745316, -657.069336
1733468545.964668, 2.381782, -8.574085, -3.232172, -1.677533, 1.405870, -0.691808, -42.329529, -69.083191, -657.410339
1733468545.974678, 2.754529, -8.700828, -2.865111, -1.651381, 1.075800, -0.761947, -42.027924, -68.399139, -658.585571
1733468545.984670, 2.825607, -8.886229, -2.778770, -1.597564, 0.629511, -0.819682, -41.392532, -67.866547, -658.608765
1733468545.993745, 2.604442, -9.038411, -3.006219, -1.576158, 0.252845, -0.898104, -40.934814, -67.194138, -659.700684
1733468546.004585, 2.170942, -9.061904, -3.410989, -1.647935, 0.048899, -1.023200, -40.737762, -66.447830, -659.560120
1733468546.014661, 1.884237, -8.961946, -3.909133, -1.774414, 0.019310, -1.175975, -40.507980, -65.832443, -659.589233
1733468546.024678, 1.844732, -8.894758, -4.363133, -1.812570, -0.004242, -1.388337, -39.864182, -64.882858, -661.124146
1733468546.034667, 1.963694, -8.668955, -5.051616, -1.732341, -0.092277, -1.625482, -39.595795, -64.358917, -660.804016
1733468546.043761, 2.241721, -7.845051, -6.274754, -1.513287, -0.079893, -1.769812, -39.595795, -64.358917, -660.804016
1733468546.054671, 2.991256, -6.982540, -7.076362, -1.139493, -0.114419, -1.751484, -38.660904, -63.320618, -661.848694
1733468546.064354, 3.677045, -6.250812, -7.234679, -0.793043, -0.199359, -1.530291, -38.458847, -63.175735, -661.054749
1733468546.074610, 4.062062, -6.073042, -7.151929, -0.501289, -0.456819, -1.333150, -38.497681, -62.878372, -661.914673
1733468546.084665, 3.937414, -5.830031, -7.299771, -0.280552, -0.555795, -1.164467, -38.691605, -62.977249, -661.124390
1733468546.093773, 3.700239, -5.318420, -6.254403, -0.285459, -0.669987, -1.073409, -38.691605, -62.977249, -661.124390
