SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733468678.456440, 5.436633, -8.765322, -1.138593, -0.500002, 0.178509, -0.083124, , , 
1733468678.466427, 5.620987, -8.734197, -1.498022, -0.305746, -0.065841, -0.094649, -33.685089, -82.231003, -643.780212
1733468678.476438, 5.530456, -8.998457, -1.951274, -0.074735, -0.250909, -0.092775, -33.677277, -82.204025, -642.873413
1733468678.486462, 5.358373, -9.184756, -2.091784, 0.090924, -0.290312, -0.070500, -33.677277, -82.204025, -642.873413
1733468678.496456, 5.268441, -8.942493, -1.659032, 0.070323, -0.158021, -0.040329, -33.767624, -82.202454, -643.780151
1733468678.506469, 5.148431, -8.839692, -1.185279, -0.058652, 0.027069, -0.012516, -33.686279, -82.002579, -642.745422
1733468678.516471, 5.076605, -8.906729, -1.037288, -0.193906, 0.220921, 0.000569, -33.564362, -81.890564, -643.601685
1733468678.526460, 5.029769, -8.719533, -0.673070, -0.331482, 0.314831, 0.014817, -33.569427, -82.025253, -643.094238
1733468678.536440, 5.064934, -8.698135, -0.605284, -0.450272, 0.342647, 0.009020, -33.903839, -81.993057, -643.118286
1733468678.546460, 5.077952, -8.769961, -0.621894, -0.513414, 0.248191, -0.017746, -33.814499, -81.812759, -643.829224
1733468678.556454, 5.085434, -8.815002, -0.887052, -0.499428, 0.057001, -0.053594, -33.552902, -81.655716, -643.482910
1733468678.566445, 4.962731, -8.841338, -1.539172, -0.422407, -0.087187, -0.092572, -33.546555, -81.630325, -644.140564
1733468678.576448, 4.910059, -8.912865, -2.080112, -0.313093, -0.171669, -0.141032, -33.621353, -81.638687, -643.750305
1733468678.586443, 4.952406, -9.131635, -2.232294, -0.176892, -0.290302, -0.194815, -33.935623, -81.391357, -643.771484
1733468678.596436, 5.134814, -9.306112, -2.498499, -0.021774, -0.410663, -0.232949, -33.778046, -81.442368, -644.285461
1733468678.606524, 5.367052, -9.443330, -2.716970, 0.155593, -0.531946, -0.266711, -33.756409, -81.607361, -643.921936
1733468678.616442, 5.676951, -9.785401, -2.483835, 0.356206, -0.774631, -0.313298, -33.985397, -81.650620, -644.358398
1733468678.626449, 5.964555, -10.147674, -1.743428, 0.586536, -1.284402, -0.374238, -34.101486, -81.989212, -644.108276
